commodity,market,region,pricetype,strategy,forecast_date,horizon_months,forecast_price_kes,forecast_lower,forecast_upper,test_mape,months_stale,confidence
Maize,Kapsabet,Rift Valley,Retail,sarima,2026-10-01,12,63.23,35.13,91.34,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2026-11-01,12,65.6,33.03,98.16,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2026-12-01,12,65.5,29.03,101.98,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2027-01-01,12,64.71,24.7,104.72,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2027-02-01,12,67.84,24.58,111.1,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2027-03-01,12,68.55,22.27,114.82,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2027-04-01,12,66.72,17.62,115.83,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2027-05-01,12,66.0,14.22,117.77,11.66,3,medium
Maize,Kapsabet,Rift Valley,Retail,sarima,2027-06-01,12,65.2,10.9,119.49,11.66,3,medium
Maize,Karatina,Central,Retail,chronos,2026-07-01,3,61.2,57.33,66.23,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-08-01,3,61.2,55.78,68.64,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-09-01,3,60.62,53.41,72.04,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-07-01,6,61.97,58.06,65.07,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-08-01,6,61.97,55.78,67.82,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-09-01,6,61.59,53.07,68.17,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-10-01,6,60.04,50.74,68.95,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-11-01,6,59.84,48.42,68.98,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-12-01,6,57.91,47.26,70.19,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-07-01,12,61.59,57.6,65.07,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-08-01,12,61.2,55.0,67.01,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-09-01,12,60.42,53.84,68.17,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-10-01,12,60.62,51.44,70.53,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-11-01,12,60.23,49.5,70.53,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2026-12-01,12,59.07,46.67,70.53,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2027-01-01,12,57.52,45.32,70.15,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2027-02-01,12,56.55,43.3,69.91,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2027-03-01,12,56.94,41.79,69.76,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2027-04-01,12,57.33,44.5,70.03,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2027-05-01,12,56.94,42.84,71.73,6.27,3,high
Maize,Karatina,Central,Retail,chronos,2027-06-01,12,56.74,43.85,72.47,6.27,3,high
Maize,Kianjai,Eastern,Retail,chronos,2026-07-01,3,50.03,43.74,55.24,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-08-01,3,48.81,38.56,57.43,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-09-01,3,46.9,37.17,55.69,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-07-01,6,50.03,44.44,55.62,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-08-01,6,48.12,41.97,55.94,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-09-01,6,46.73,38.18,55.59,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-10-01,6,44.47,36.41,55.69,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-11-01,6,44.47,33.35,54.55,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-12-01,6,44.99,33.21,55.66,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-07-01,12,50.38,44.47,56.98,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-08-01,12,50.03,44.09,59.79,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-09-01,12,49.86,40.3,60.83,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-10-01,12,47.25,38.39,61.15,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-11-01,12,47.25,36.83,59.79,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2026-12-01,12,47.25,35.33,60.49,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2027-01-01,12,47.6,35.26,60.83,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2027-02-01,12,49.68,33.35,65.42,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2027-03-01,12,50.9,35.75,62.81,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2027-04-01,12,49.86,37.1,66.01,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2027-05-01,12,50.03,37.14,66.74,10.16,3,medium
Maize,Kianjai,Eastern,Retail,chronos,2027-06-01,12,50.38,37.83,67.5,10.16,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-07-01,3,60.79,55.43,62.62,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-08-01,3,60.44,51.46,63.3,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-09-01,3,59.54,51.07,63.37,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-07-01,6,60.79,55.39,62.26,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-08-01,6,60.44,51.46,62.58,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-09-01,6,60.26,48.6,63.33,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-10-01,6,59.72,46.81,64.41,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-11-01,6,58.47,44.7,64.16,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-12-01,6,56.86,43.27,65.87,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-07-01,12,60.79,56.47,62.58,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-08-01,12,60.79,52.43,62.94,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-09-01,12,59.9,49.67,63.3,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-10-01,12,59.01,47.03,64.05,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-11-01,12,59.01,43.27,64.05,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2026-12-01,12,57.58,42.56,64.37,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2027-01-01,12,56.68,41.7,63.69,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2027-02-01,12,55.79,39.66,64.48,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2027-03-01,12,55.61,40.37,64.41,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2027-04-01,12,56.32,40.7,66.91,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2027-05-01,12,56.68,40.7,66.94,10.99,3,medium
Maize,Kiboswa,Nyanza,Retail,chronos,2027-06-01,12,58.29,41.7,71.92,10.99,3,medium
Maize,Kilifi,Coast,Retail,sarima,2026-08-01,3,62.01,52.51,71.51,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-09-01,3,60.41,48.68,72.13,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-10-01,3,60.73,46.84,74.63,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-08-01,6,62.01,52.51,71.51,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-09-01,6,60.41,48.68,72.13,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-10-01,6,60.73,46.84,74.63,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-11-01,6,59.19,43.66,74.72,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-12-01,6,59.01,41.81,76.21,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-01-01,6,58.63,40.06,77.2,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-08-01,12,62.01,52.51,71.51,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-09-01,12,60.41,48.68,72.13,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-10-01,12,60.73,46.84,74.63,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-11-01,12,59.19,43.66,74.72,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2026-12-01,12,59.01,41.81,76.21,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-01-01,12,58.63,40.06,77.2,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-02-01,12,60.84,40.87,80.82,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-03-01,12,59.65,38.48,80.82,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-04-01,12,59.61,37.21,82.01,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-05-01,12,61.28,37.8,84.77,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-06-01,12,61.65,37.06,86.25,8.21,2,high
Maize,Kilifi,Coast,Retail,sarima,2027-07-01,12,63.19,37.61,88.78,8.21,2,high
Maize,Kimulot,Rift Valley,Retail,chronos,2026-07-01,3,55.54,50.55,59.16,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-08-01,3,55.05,46.01,62.12,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-09-01,3,54.72,44.63,64.42,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-07-01,6,55.05,49.92,58.83,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-08-01,6,53.74,44.34,61.46,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-09-01,6,54.72,42.36,63.6,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-10-01,6,55.54,42.4,69.38,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-11-01,6,56.86,41.58,72.24,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-12-01,6,57.35,40.03,75.62,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-07-01,12,56.2,50.61,60.18,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-08-01,12,54.39,46.31,62.48,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-09-01,12,53.74,44.04,64.84,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-10-01,12,54.23,43.15,68.07,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-11-01,12,55.05,41.31,69.77,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2026-12-01,12,55.38,40.69,70.66,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2027-01-01,12,55.71,38.06,73.42,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2027-02-01,12,55.71,37.27,75.03,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2027-03-01,12,56.04,39.11,74.97,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2027-04-01,12,54.56,37.76,73.98,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2027-05-01,12,54.06,37.76,75.3,14.09,3,medium
Maize,Kimulot,Rift Valley,Retail,chronos,2027-06-01,12,54.89,37.43,74.05,14.09,3,medium
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-07-01,3,56.87,49.78,61.03,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-08-01,3,55.76,46.29,62.62,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-09-01,3,55.28,42.22,62.27,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-07-01,6,56.55,51.44,61.63,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-08-01,6,55.6,46.29,62.62,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-09-01,6,53.85,43.81,64.21,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-10-01,6,53.85,40.92,65.76,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-11-01,6,51.47,38.44,63.79,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-12-01,6,51.79,36.19,65.13,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-07-01,12,55.6,49.24,61.63,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-08-01,12,55.6,47.59,61.95,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-09-01,12,54.49,44.48,61.79,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-10-01,12,51.79,42.19,62.27,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-11-01,12,51.15,40.03,61.76,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2026-12-01,12,50.99,40.03,63.6,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2027-01-01,12,51.47,40.03,62.65,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2027-02-01,12,51.15,39.71,63.57,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2027-03-01,12,53.22,39.68,65.86,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2027-04-01,12,52.74,39.71,67.04,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2027-05-01,12,52.42,40.03,66.43,20.28,3,low
Maize,Kipkaren,Rift Valley,Retail,chronos,2027-06-01,12,50.83,40.03,66.91,20.28,3,low
Maize,Kiritiri,Eastern,Retail,chronos,2026-07-01,3,66.62,59.57,71.72,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-08-01,3,63.29,50.4,70.31,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-09-01,3,60.74,48.2,71.4,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-07-01,6,67.8,58.39,73.28,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-08-01,6,64.08,51.69,72.15,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-09-01,6,59.18,47.38,72.7,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-10-01,6,57.61,43.77,73.4,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-11-01,6,55.65,41.11,74.46,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-12-01,6,56.24,40.72,73.28,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-07-01,12,65.45,59.14,71.36,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-08-01,12,62.9,50.52,70.58,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-09-01,12,59.18,45.85,70.7,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-10-01,12,57.22,43.77,72.54,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-11-01,12,57.22,41.07,70.23,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2026-12-01,12,54.87,40.29,72.19,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2027-01-01,12,52.71,39.58,73.01,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2027-02-01,12,50.16,38.41,73.72,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2027-03-01,12,48.99,35.66,69.88,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2027-04-01,12,48.2,32.53,68.27,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2027-05-01,12,47.22,31.74,71.48,15.52,3,medium
Maize,Kiritiri,Eastern,Retail,chronos,2027-06-01,12,48.01,31.74,72.23,15.52,3,medium
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-08-01,3,52.57,47.37,56.66,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-09-01,3,50.26,44.4,56.66,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-10-01,3,50.12,44.27,57.48,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-08-01,6,52.85,49.03,56.69,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-09-01,6,50.53,44.37,57.5,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-10-01,6,50.12,41.02,58.87,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-11-01,6,49.58,40.04,59.19,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-12-01,6,50.12,37.56,58.87,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-01-01,6,50.12,39.53,61.35,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-08-01,12,52.98,47.13,57.75,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-09-01,12,51.35,44.4,58.84,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-10-01,12,50.12,42.22,58.08,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-11-01,12,50.53,40.04,58.1,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2026-12-01,12,50.12,40.04,59.66,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-01-01,12,50.12,41.62,62.16,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-02-01,12,50.8,40.29,60.58,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-03-01,12,51.62,39.47,62.11,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-04-01,12,49.85,39.85,64.7,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-05-01,12,52.44,37.78,64.83,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-06-01,12,51.08,34.84,63.03,8.62,2,high
Maize,Kisumu,Nyanza,Wholesale,chronos,2027-07-01,12,49.85,32.85,60.8,8.62,2,high
Maize,Kitale,Rift Valley,Retail,chronos,2026-07-01,3,51.82,47.34,55.37,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-08-01,3,51.82,45.68,56.97,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-09-01,3,51.5,43.79,57.89,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-07-01,6,52.3,48.27,56.33,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-08-01,6,51.5,45.1,56.61,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-09-01,6,50.7,44.75,56.42,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-10-01,6,49.58,44.04,56.68,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-11-01,6,48.78,42.41,57.93,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-12-01,6,49.1,41.26,57.38,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-07-01,12,52.14,46.03,55.97,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-08-01,12,51.5,45.42,57.0,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-09-01,12,50.54,45.74,57.29,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-10-01,12,50.54,44.14,57.93,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-11-01,12,49.74,43.15,58.21,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2026-12-01,12,48.78,42.06,59.24,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2027-01-01,12,48.62,40.94,57.77,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2027-02-01,12,48.62,40.59,60.16,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2027-03-01,12,48.46,38.99,59.81,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2027-04-01,12,48.62,38.0,60.2,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2027-05-01,12,49.1,36.72,61.73,15.85,3,medium
Maize,Kitale,Rift Valley,Retail,chronos,2027-06-01,12,49.74,36.05,61.73,15.85,3,medium
Maize,Kitui,Eastern,Retail,sarima,2026-08-01,3,52.14,45.3,58.97,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-09-01,3,51.53,41.83,61.24,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-10-01,3,51.08,38.04,64.12,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-08-01,6,52.14,45.3,58.97,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-09-01,6,51.53,41.83,61.24,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-10-01,6,51.08,38.04,64.12,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-11-01,6,51.78,36.1,67.46,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-12-01,6,51.78,33.84,69.72,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-01-01,6,51.38,31.44,71.32,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-08-01,12,52.14,45.3,58.97,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-09-01,12,51.53,41.83,61.24,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-10-01,12,51.08,38.04,64.12,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-11-01,12,51.78,36.1,67.46,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2026-12-01,12,51.78,33.84,69.72,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-01-01,12,51.38,31.44,71.32,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-02-01,12,50.18,28.42,71.94,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-03-01,12,48.89,25.45,72.33,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-04-01,12,50.22,25.22,75.23,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-05-01,12,52.79,26.32,79.27,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-06-01,12,53.37,25.5,81.23,5.52,2,high
Maize,Kitui,Eastern,Retail,sarima,2027-07-01,12,54.94,25.74,84.13,5.52,2,high
Maize,Laikipia,Rift Valley,Retail,chronos,2026-08-01,3,55.47,48.96,61.42,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-09-01,3,56.09,47.1,66.0,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-10-01,3,53.92,44.0,66.96,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-08-01,6,54.85,48.96,62.93,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-09-01,6,55.47,47.1,66.65,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-10-01,6,54.85,44.84,70.34,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-11-01,6,52.37,42.14,67.43,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-12-01,6,52.37,39.88,68.54,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-01-01,6,51.75,39.04,66.25,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-08-01,12,54.85,48.03,61.97,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-09-01,12,55.16,44.93,64.14,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-10-01,12,52.99,44.0,63.86,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-11-01,12,52.06,41.93,63.12,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2026-12-01,12,49.89,38.95,62.62,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-01-01,12,48.34,35.02,62.93,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-02-01,12,49.42,35.02,62.07,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-03-01,12,49.89,35.76,64.33,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-04-01,12,52.06,35.95,65.17,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-05-01,12,52.68,35.85,69.1,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-06-01,12,54.38,37.71,70.99,17.07,2,medium
Maize,Laikipia,Rift Valley,Retail,chronos,2027-07-01,12,55.47,35.76,73.44,17.07,2,medium
Maize,Lamu,Coast,Retail,sarima,2026-08-01,3,65.73,53.07,78.39,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-09-01,3,62.55,47.23,77.87,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-10-01,3,63.36,46.27,80.45,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-08-01,6,65.73,53.07,78.39,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-09-01,6,62.55,47.23,77.87,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-10-01,6,63.36,46.27,80.45,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-11-01,6,60.8,42.83,78.78,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-12-01,6,60.24,41.67,78.82,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-01-01,6,60.84,41.92,79.76,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-08-01,12,65.73,53.07,78.39,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-09-01,12,62.55,47.23,77.87,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-10-01,12,63.36,46.27,80.45,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-11-01,12,60.8,42.83,78.78,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2026-12-01,12,60.24,41.67,78.82,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-01-01,12,60.84,41.92,79.76,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-02-01,12,62.96,43.81,82.12,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-03-01,12,66.0,46.7,85.3,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-04-01,12,69.5,50.1,88.9,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-05-01,12,69.11,49.64,88.58,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-06-01,12,69.27,49.75,88.79,4.31,2,high
Maize,Lamu,Coast,Retail,sarima,2027-07-01,12,69.81,50.25,89.36,4.31,2,high
