commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category,rainfall_source
Maize,Machakos Town,Retail,2025-08-01,60.0,87.88,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2025-09-01,60.0,6.94,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2026-01-01,60.0,2.74,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2026-02-01,60.0,207.03,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2026-03-01,60.0,159.68,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2026-04-01,60.0,90.55,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2026-05-01,60.0,37.660000000000004,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Machakos Town,Retail,2026-06-01,60.4,11.92,,,FEWS,Eastern,-1.51667,37.26667,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-01-01,53.33,3.4,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-02-01,51.67,5.91,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-03-01,46.25,105.38,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-04-01,46.25,237.63,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-05-01,42.0,437.29,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-09-01,41.25,76.93,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-10-01,32.0,226.24,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-11-01,40.0,28.72,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2018-12-01,40.0,56.199999999999996,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-01-01,40.0,26.0,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-02-01,50.0,20.41,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-03-01,48.75,7.27,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-04-01,60.0,52.260000000000005,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-05-01,60.0,523.97,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-06-01,65.0,51.87,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-07-01,64.0,43.93,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-08-01,60.0,25.560000000000002,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-09-01,60.0,56.15,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-10-01,60.0,370.17,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-11-01,63.75,178.09,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2019-12-01,63.75,124.73,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-01-01,66.0,93.87,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-02-01,68.8,35.79,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-03-01,81.7,85.98,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-09-01,60.0,42.28,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-10-01,63.0,36.14,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-11-01,61.7,121.17,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2020-12-01,60.0,70.9,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-01-01,50.0,9.01,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-02-01,55.0,15.01,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-03-01,52.5,115.34,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-04-01,51.3,92.16,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-05-01,58.0,161.08,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-06-01,58.8,95.08,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-07-01,57.5,27.05,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-09-01,60.0,19.14,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-10-01,50.0,10.9,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-11-01,50.0,19.740000000000002,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2021-12-01,55.0,172.91,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-01-01,50.0,8.03,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-02-01,83.3,8.41,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-03-01,100.0,25.88,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-04-01,105.0,82.81,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-05-01,124.0,169.31,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-06-01,137.5,100.81,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-07-01,140.0,96.81,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-08-01,140.0,30.15,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-09-01,140.0,331.91,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-10-01,140.0,29.93,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-11-01,140.0,105.68,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2022-12-01,140.0,32.32,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-01-01,122.5,18.34,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-02-01,135.0,1.41,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-03-01,102.5,42.019999999999996,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-04-01,96.3,351.07,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-05-01,95.0,473.54,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-06-01,90.0,148.1,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-07-01,87.0,115.57000000000001,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-08-01,83.8,94.21,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-09-01,70.0,29.330000000000002,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-10-01,70.0,116.02,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-11-01,67.5,387.41,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2023-12-01,67.5,94.65,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-01-01,70.0,29.15,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-02-01,68.8,87.16,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-03-01,61.3,82.15,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-04-01,58.8,276.12,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-05-01,63.0,129.69,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-06-01,62.5,87.2,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-07-01,60.0,37.440000000000005,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-08-01,60.0,22.990000000000002,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-09-01,60.0,16.59,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2024-10-01,56.0,36.49,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-01-01,60.0,7.83,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-02-01,60.0,0.48,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-03-01,60.0,47.82,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-04-01,63.8,206.28,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-05-01,78.0,289.21,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-06-01,64.2,188.14000000000001,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-07-01,64.0,96.11,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-08-01,65.0,25.4,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2025-09-01,65.0,21.94,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2026-01-01,65.0,3.16,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2026-02-01,65.0,47.78,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2026-03-01,70.0,275.14,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2026-04-01,77.5,133.21,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Majengo,Retail,2026-05-01,76.3,108.42999999999999,,,FEWS,Coast,-4.050688,39.663913,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-01-01,20.0,54.36,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-02-01,20.0,3.8499999999999996,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-03-01,13.0,29.42,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-04-01,11.0,52.129999999999995,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-05-01,22.0,7.15,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-06-01,25.0,14.11,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-07-01,27.0,23.12,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-08-01,30.0,20.87,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-09-01,30.0,11.3,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-10-01,35.0,39.89,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-11-01,35.0,46.69,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2008-12-01,35.0,10.0,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-01-01,35.0,45.03,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-02-01,35.0,18.51,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-03-01,35.0,12.12,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-04-01,35.0,49.49,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-05-01,35.0,26.47,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-06-01,35.0,7.0,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-07-01,35.0,8.51,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-08-01,35.0,5.27,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-09-01,35.0,3.84,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-10-01,35.0,53.480000000000004,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-11-01,38.0,27.24,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2009-12-01,30.0,82.6,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-01-01,35.0,27.27,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-02-01,25.0,35.25,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-03-01,25.0,91.78,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-04-01,25.0,79.73,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-05-01,30.0,32.11,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-06-01,32.0,11.9,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-07-01,35.0,26.55,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-08-01,35.0,23.44,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-09-01,35.0,10.92,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-10-01,32.0,28.89,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-11-01,35.0,49.410000000000004,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2010-12-01,35.0,14.92,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-01-01,35.0,4.45,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-02-01,35.0,10.81,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-03-01,35.0,49.76,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-04-01,38.0,30.810000000000002,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-05-01,40.0,24.11,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-06-01,43.0,32.17,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-07-01,43.0,26.91,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-08-01,40.0,39.74,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-09-01,40.0,26.19,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-10-01,40.0,77.88,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-11-01,40.0,107.39,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2011-12-01,40.0,26.59,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-01-01,36.0,5.4399999999999995,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-02-01,36.0,9.629999999999999,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-03-01,32.0,9.74,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-04-01,34.0,73.19,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-05-01,36.0,58.39,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-06-01,36.0,19.86,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-07-01,38.0,25.32,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-08-01,38.0,21.68,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-09-01,40.0,15.07,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-10-01,40.0,34.38,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-11-01,40.0,61.06,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2012-12-01,40.0,72.57,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-01-01,38.0,23.580000000000002,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-02-01,35.0,5.57,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-03-01,25.0,40.93,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-04-01,34.0,104.08,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-05-01,34.0,12.9,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-06-01,32.0,14.370000000000001,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-07-01,34.0,26.2,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-08-01,36.0,10.26,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-09-01,36.0,10.67,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-10-01,37.0,14.81,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-11-01,38.0,86.11,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2013-12-01,38.0,33.39,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2014-01-01,39.0,6.53,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
Maize,Makueni,Retail,2014-02-01,38.0,13.15,,,FEWS,Eastern,1.782518,37.627244,cereals and tubers,NASA POWER PRECTOTCORR monthly sum
