market,admin1,latitude,longitude,date,rainfall_mm_market
Lororo Centre,Rift Valley,0.44,36.0,2007-01-01,21.7
Lororo Centre,Rift Valley,0.44,36.0,2007-02-01,45.64
Lororo Centre,Rift Valley,0.44,36.0,2007-03-01,12.4
Lororo Centre,Rift Valley,0.44,36.0,2007-04-01,113.1
Lororo Centre,Rift Valley,0.44,36.0,2007-05-01,93.31
Lororo Centre,Rift Valley,0.44,36.0,2007-06-01,95.1
Lororo Centre,Rift Valley,0.44,36.0,2007-07-01,149.73
Lororo Centre,Rift Valley,0.44,36.0,2007-08-01,137.02
Lororo Centre,Rift Valley,0.44,36.0,2007-09-01,131.1
Lororo Centre,Rift Valley,0.44,36.0,2007-10-01,46.19
Lororo Centre,Rift Valley,0.44,36.0,2007-11-01,20.4
Lororo Centre,Rift Valley,0.44,36.0,2007-12-01,19.22
Lororo Centre,Rift Valley,0.44,36.0,2008-01-01,8.06
Lororo Centre,Rift Valley,0.44,36.0,2008-02-01,10.15
Lororo Centre,Rift Valley,0.44,36.0,2008-03-01,34.41
Lororo Centre,Rift Valley,0.44,36.0,2008-04-01,85.5
Lororo Centre,Rift Valley,0.44,36.0,2008-05-01,45.57
Lororo Centre,Rift Valley,0.44,36.0,2008-06-01,69.3
Lororo Centre,Rift Valley,0.44,36.0,2008-07-01,85.87
Lororo Centre,Rift Valley,0.44,36.0,2008-08-01,103.85
Lororo Centre,Rift Valley,0.44,36.0,2008-09-01,59.7
Lororo Centre,Rift Valley,0.44,36.0,2008-10-01,124.93
Lororo Centre,Rift Valley,0.44,36.0,2008-11-01,95.7
Lororo Centre,Rift Valley,0.44,36.0,2008-12-01,5.89
Lororo Centre,Rift Valley,0.44,36.0,2009-01-01,19.22
Lororo Centre,Rift Valley,0.44,36.0,2009-02-01,6.44
Lororo Centre,Rift Valley,0.44,36.0,2009-03-01,10.85
Lororo Centre,Rift Valley,0.44,36.0,2009-04-01,53.4
Lororo Centre,Rift Valley,0.44,36.0,2009-05-01,108.5
Lororo Centre,Rift Valley,0.44,36.0,2009-06-01,19.5
Lororo Centre,Rift Valley,0.44,36.0,2009-07-01,63.86
Lororo Centre,Rift Valley,0.44,36.0,2009-08-01,61.69
Lororo Centre,Rift Valley,0.44,36.0,2009-09-01,41.7
Lororo Centre,Rift Valley,0.44,36.0,2009-10-01,85.87
Lororo Centre,Rift Valley,0.44,36.0,2009-11-01,25.2
Lororo Centre,Rift Valley,0.44,36.0,2009-12-01,87.42
Lororo Centre,Rift Valley,0.44,36.0,2010-01-01,69.75
Lororo Centre,Rift Valley,0.44,36.0,2010-02-01,66.08
Lororo Centre,Rift Valley,0.44,36.0,2010-03-01,95.48
Lororo Centre,Rift Valley,0.44,36.0,2010-04-01,124.2
Lororo Centre,Rift Valley,0.44,36.0,2010-05-01,82.46
Lororo Centre,Rift Valley,0.44,36.0,2010-06-01,59.4
Lororo Centre,Rift Valley,0.44,36.0,2010-07-01,172.67
Lororo Centre,Rift Valley,0.44,36.0,2010-08-01,110.67
Lororo Centre,Rift Valley,0.44,36.0,2010-09-01,107.4
Lororo Centre,Rift Valley,0.44,36.0,2010-10-01,61.38
Lororo Centre,Rift Valley,0.44,36.0,2010-11-01,34.5
Lororo Centre,Rift Valley,0.44,36.0,2010-12-01,8.99
Lororo Centre,Rift Valley,0.44,36.0,2011-01-01,3.72
Lororo Centre,Rift Valley,0.44,36.0,2011-02-01,14.28
Lororo Centre,Rift Valley,0.44,36.0,2011-03-01,68.2
Lororo Centre,Rift Valley,0.44,36.0,2011-04-01,75.6
Lororo Centre,Rift Valley,0.44,36.0,2011-05-01,85.25
Lororo Centre,Rift Valley,0.44,36.0,2011-06-01,96.9
Lororo Centre,Rift Valley,0.44,36.0,2011-07-01,122.76
Lororo Centre,Rift Valley,0.44,36.0,2011-08-01,158.72
Lororo Centre,Rift Valley,0.44,36.0,2011-09-01,90.6
Lororo Centre,Rift Valley,0.44,36.0,2011-10-01,79.98
Lororo Centre,Rift Valley,0.44,36.0,2011-11-01,217.5
Lororo Centre,Rift Valley,0.44,36.0,2011-12-01,45.57
Lororo Centre,Rift Valley,0.44,36.0,2012-01-01,2.79
Lororo Centre,Rift Valley,0.44,36.0,2012-02-01,13.92
Lororo Centre,Rift Valley,0.44,36.0,2012-03-01,7.75
Lororo Centre,Rift Valley,0.44,36.0,2012-04-01,182.4
Lororo Centre,Rift Valley,0.44,36.0,2012-05-01,161.82
Lororo Centre,Rift Valley,0.44,36.0,2012-06-01,110.7
Lororo Centre,Rift Valley,0.44,36.0,2012-07-01,128.03
Lororo Centre,Rift Valley,0.44,36.0,2012-08-01,154.69
Lororo Centre,Rift Valley,0.44,36.0,2012-09-01,102.9
Lororo Centre,Rift Valley,0.44,36.0,2012-10-01,88.04
Lororo Centre,Rift Valley,0.44,36.0,2012-11-01,118.8
Lororo Centre,Rift Valley,0.44,36.0,2012-12-01,56.11
Lororo Centre,Rift Valley,0.44,36.0,2013-01-01,22.01
Lororo Centre,Rift Valley,0.44,36.0,2013-02-01,3.92
Lororo Centre,Rift Valley,0.44,36.0,2013-03-01,61.69
Lororo Centre,Rift Valley,0.44,36.0,2013-04-01,225.6
Lororo Centre,Rift Valley,0.44,36.0,2013-05-01,66.34
Lororo Centre,Rift Valley,0.44,36.0,2013-06-01,63.6
Lororo Centre,Rift Valley,0.44,36.0,2013-07-01,110.36
Lororo Centre,Rift Valley,0.44,36.0,2013-08-01,101.99
Lororo Centre,Rift Valley,0.44,36.0,2013-09-01,111.0
Lororo Centre,Rift Valley,0.44,36.0,2013-10-01,42.16
Lororo Centre,Rift Valley,0.44,36.0,2013-11-01,57.9
Lororo Centre,Rift Valley,0.44,36.0,2013-12-01,60.45
Lororo Centre,Rift Valley,0.44,36.0,2014-01-01,4.03
Lororo Centre,Rift Valley,0.44,36.0,2014-02-01,28.84
Lororo Centre,Rift Valley,0.44,36.0,2014-03-01,44.33
Lororo Centre,Rift Valley,0.44,36.0,2014-04-01,27.0
Lororo Centre,Rift Valley,0.44,36.0,2014-05-01,50.53
Lororo Centre,Rift Valley,0.44,36.0,2014-06-01,67.8
Lororo Centre,Rift Valley,0.44,36.0,2014-07-01,106.02
Lororo Centre,Rift Valley,0.44,36.0,2014-08-01,92.07
Lororo Centre,Rift Valley,0.44,36.0,2014-09-01,54.3
Lororo Centre,Rift Valley,0.44,36.0,2014-10-01,81.84
Lororo Centre,Rift Valley,0.44,36.0,2014-11-01,52.5
Lororo Centre,Rift Valley,0.44,36.0,2014-12-01,32.55
Lororo Centre,Rift Valley,0.44,36.0,2015-01-01,3.41
Lororo Centre,Rift Valley,0.44,36.0,2015-02-01,17.08
Lororo Centre,Rift Valley,0.44,36.0,2015-03-01,31.62
Lororo Centre,Rift Valley,0.44,36.0,2015-04-01,171.3
Lororo Centre,Rift Valley,0.44,36.0,2015-05-01,133.92
Lororo Centre,Rift Valley,0.44,36.0,2015-06-01,93.6
Lororo Centre,Rift Valley,0.44,36.0,2015-07-01,76.57
Lororo Centre,Rift Valley,0.44,36.0,2015-08-01,46.19
Lororo Centre,Rift Valley,0.44,36.0,2015-09-01,45.6
Lororo Centre,Rift Valley,0.44,36.0,2015-10-01,76.57
Lororo Centre,Rift Valley,0.44,36.0,2015-11-01,172.8
Lororo Centre,Rift Valley,0.44,36.0,2015-12-01,95.17
Lororo Centre,Rift Valley,0.44,36.0,2016-01-01,52.7
Lororo Centre,Rift Valley,0.44,36.0,2016-02-01,17.98
Lororo Centre,Rift Valley,0.44,36.0,2016-03-01,37.51
Lororo Centre,Rift Valley,0.44,36.0,2016-04-01,180.0
Lororo Centre,Rift Valley,0.44,36.0,2016-05-01,104.16
Lororo Centre,Rift Valley,0.44,36.0,2016-06-01,97.2
Lororo Centre,Rift Valley,0.44,36.0,2016-07-01,96.1
Lororo Centre,Rift Valley,0.44,36.0,2016-08-01,55.8
Lororo Centre,Rift Valley,0.44,36.0,2016-09-01,56.4
Lororo Centre,Rift Valley,0.44,36.0,2016-10-01,25.73
Lororo Centre,Rift Valley,0.44,36.0,2016-11-01,83.7
Lororo Centre,Rift Valley,0.44,36.0,2016-12-01,11.78
Lororo Centre,Rift Valley,0.44,36.0,2017-01-01,18.91
Lororo Centre,Rift Valley,0.44,36.0,2017-02-01,31.64
Lororo Centre,Rift Valley,0.44,36.0,2017-03-01,31.93
Lororo Centre,Rift Valley,0.44,36.0,2017-04-01,93.6
Lororo Centre,Rift Valley,0.44,36.0,2017-05-01,174.22
Lororo Centre,Rift Valley,0.44,36.0,2017-06-01,41.4
Lororo Centre,Rift Valley,0.44,36.0,2017-07-01,147.87
Lororo Centre,Rift Valley,0.44,36.0,2017-08-01,106.95
Lororo Centre,Rift Valley,0.44,36.0,2017-09-01,105.9
Lororo Centre,Rift Valley,0.44,36.0,2017-10-01,120.59
Lororo Centre,Rift Valley,0.44,36.0,2017-11-01,123.9
Lororo Centre,Rift Valley,0.44,36.0,2017-12-01,17.67
Lororo Centre,Rift Valley,0.44,36.0,2018-01-01,7.75
Lororo Centre,Rift Valley,0.44,36.0,2018-02-01,8.12
Lororo Centre,Rift Valley,0.44,36.0,2018-03-01,140.74
Lororo Centre,Rift Valley,0.44,36.0,2018-04-01,340.2
Lororo Centre,Rift Valley,0.44,36.0,2018-05-01,234.98
Lororo Centre,Rift Valley,0.44,36.0,2018-06-01,181.2
Lororo Centre,Rift Valley,0.44,36.0,2018-07-01,81.53
Lororo Centre,Rift Valley,0.44,36.0,2018-08-01,79.67
Lororo Centre,Rift Valley,0.44,36.0,2018-09-01,21.0
Lororo Centre,Rift Valley,0.44,36.0,2018-10-01,53.01
Lororo Centre,Rift Valley,0.44,36.0,2018-11-01,57.6
Lororo Centre,Rift Valley,0.44,36.0,2018-12-01,57.66
Lororo Centre,Rift Valley,0.44,36.0,2019-01-01,17.05
Lororo Centre,Rift Valley,0.44,36.0,2019-02-01,6.72
Lororo Centre,Rift Valley,0.44,36.0,2019-03-01,26.04
Lororo Centre,Rift Valley,0.44,36.0,2019-04-01,92.1
Lororo Centre,Rift Valley,0.44,36.0,2019-05-01,92.69
Lororo Centre,Rift Valley,0.44,36.0,2019-06-01,138.9
Lororo Centre,Rift Valley,0.44,36.0,2019-07-01,95.17
Lororo Centre,Rift Valley,0.44,36.0,2019-08-01,93.31
Lororo Centre,Rift Valley,0.44,36.0,2019-09-01,68.1
Lororo Centre,Rift Valley,0.44,36.0,2019-10-01,155.62
Lororo Centre,Rift Valley,0.44,36.0,2019-11-01,124.2
Lororo Centre,Rift Valley,0.44,36.0,2019-12-01,168.33
Lororo Centre,Rift Valley,0.44,36.0,2020-01-01,85.25
Lororo Centre,Rift Valley,0.44,36.0,2020-02-01,51.91
Lororo Centre,Rift Valley,0.44,36.0,2020-03-01,141.67
Lororo Centre,Rift Valley,0.44,36.0,2020-04-01,262.8
Lororo Centre,Rift Valley,0.44,36.0,2020-05-01,157.48
Lororo Centre,Rift Valley,0.44,36.0,2020-06-01,189.3
Lororo Centre,Rift Valley,0.44,36.0,2020-07-01,111.91
Lororo Centre,Rift Valley,0.44,36.0,2020-08-01,144.46
Lororo Centre,Rift Valley,0.44,36.0,2020-09-01,91.5
Lororo Centre,Rift Valley,0.44,36.0,2020-10-01,93.0
Lororo Centre,Rift Valley,0.44,36.0,2020-11-01,108.9
Lororo Centre,Rift Valley,0.44,36.0,2020-12-01,119.97
Lororo Centre,Rift Valley,0.44,36.0,2021-01-01,53.01
Lororo Centre,Rift Valley,0.44,36.0,2021-02-01,33.6
Lororo Centre,Rift Valley,0.44,36.0,2021-03-01,31.62
Lororo Centre,Rift Valley,0.44,36.0,2021-04-01,100.8
Lororo Centre,Rift Valley,0.44,36.0,2021-05-01,161.82
Lororo Centre,Rift Valley,0.44,36.0,2021-06-01,19.8
Lororo Centre,Rift Valley,0.44,36.0,2021-07-01,106.33
Lororo Centre,Rift Valley,0.44,36.0,2021-08-01,67.27
Lororo Centre,Rift Valley,0.44,36.0,2021-09-01,69.9
Lororo Centre,Rift Valley,0.44,36.0,2021-10-01,62.31
Lororo Centre,Rift Valley,0.44,36.0,2021-11-01,59.4
Lororo Centre,Rift Valley,0.44,36.0,2021-12-01,62.93
Lororo Centre,Rift Valley,0.44,36.0,2022-01-01,30.69
Lororo Centre,Rift Valley,0.44,36.0,2022-02-01,19.88
Lororo Centre,Rift Valley,0.44,36.0,2022-03-01,70.68
Lororo Centre,Rift Valley,0.44,36.0,2022-04-01,86.4
Lororo Centre,Rift Valley,0.44,36.0,2022-05-01,67.89
Lororo Centre,Rift Valley,0.44,36.0,2022-06-01,46.2
Lororo Centre,Rift Valley,0.44,36.0,2022-07-01,73.47
Lororo Centre,Rift Valley,0.44,36.0,2022-08-01,207.39
Lororo Centre,Rift Valley,0.44,36.0,2022-09-01,107.4
Lororo Centre,Rift Valley,0.44,36.0,2022-10-01,51.46
Lororo Centre,Rift Valley,0.44,36.0,2022-11-01,81.3
Lororo Centre,Rift Valley,0.44,36.0,2022-12-01,46.81
Lororo Centre,Rift Valley,0.44,36.0,2023-01-01,11.78
Lororo Centre,Rift Valley,0.44,36.0,2023-02-01,8.12
Lororo Centre,Rift Valley,0.44,36.0,2023-03-01,98.58
Lororo Centre,Rift Valley,0.44,36.0,2023-04-01,207.3
Lororo Centre,Rift Valley,0.44,36.0,2023-05-01,66.96
Lororo Centre,Rift Valley,0.44,36.0,2023-06-01,81.3
Lororo Centre,Rift Valley,0.44,36.0,2023-07-01,84.32
Lororo Centre,Rift Valley,0.44,36.0,2023-08-01,61.38
Lororo Centre,Rift Valley,0.44,36.0,2023-09-01,115.8
Lororo Centre,Rift Valley,0.44,36.0,2023-10-01,126.17
Lororo Centre,Rift Valley,0.44,36.0,2023-11-01,217.8
Lororo Centre,Rift Valley,0.44,36.0,2023-12-01,41.23
Lororo Centre,Rift Valley,0.44,36.0,2024-01-01,92.07
Lororo Centre,Rift Valley,0.44,36.0,2024-02-01,97.44
Lororo Centre,Rift Valley,0.44,36.0,2024-03-01,50.84
Lororo Centre,Rift Valley,0.44,36.0,2024-04-01,276.6
Lororo Centre,Rift Valley,0.44,36.0,2024-05-01,178.56
Lororo Centre,Rift Valley,0.44,36.0,2024-06-01,57.9
Lororo Centre,Rift Valley,0.44,36.0,2024-07-01,146.94
Lororo Centre,Rift Valley,0.44,36.0,2024-08-01,146.01
Lororo Centre,Rift Valley,0.44,36.0,2024-09-01,72.6
Lororo Centre,Rift Valley,0.44,36.0,2024-10-01,45.57
Lororo Centre,Rift Valley,0.44,36.0,2024-11-01,176.7
Lororo Centre,Rift Valley,0.44,36.0,2024-12-01,36.58
Lororo Centre,Rift Valley,0.44,36.0,2025-01-01,27.28
Lororo Centre,Rift Valley,0.44,36.0,2025-02-01,3.08
Lororo Centre,Rift Valley,0.44,36.0,2025-03-01,78.43
Lororo Centre,Rift Valley,0.44,36.0,2025-04-01,205.5
Lororo Centre,Rift Valley,0.44,36.0,2025-05-01,155.62
Lororo Centre,Rift Valley,0.44,36.0,2025-06-01,81.0
Lororo Centre,Rift Valley,0.44,36.0,2025-07-01,187.86
Lororo Centre,Rift Valley,0.44,36.0,2025-08-01,277.45
Lororo Centre,Rift Valley,0.44,36.0,2025-09-01,58.2
Lororo Centre,Rift Valley,0.44,36.0,2025-10-01,95.79
Lororo Centre,Rift Valley,0.44,36.0,2025-11-01,32.1
Lororo Centre,Rift Valley,0.44,36.0,2025-12-01,51.46
Lorugum,Rift Valley,2.88,35.25,2006-01-01,4.65
Lorugum,Rift Valley,2.88,35.25,2006-02-01,26.32
Lorugum,Rift Valley,2.88,35.25,2006-03-01,39.68
Lorugum,Rift Valley,2.88,35.25,2006-04-01,75.0
Lorugum,Rift Valley,2.88,35.25,2006-05-01,52.7
Lorugum,Rift Valley,2.88,35.25,2006-06-01,40.2
Lorugum,Rift Valley,2.88,35.25,2006-07-01,66.96
Lorugum,Rift Valley,2.88,35.25,2006-08-01,127.72
Lorugum,Rift Valley,2.88,35.25,2006-09-01,36.9
Lorugum,Rift Valley,2.88,35.25,2006-10-01,58.59
Lorugum,Rift Valley,2.88,35.25,2006-11-01,118.5
Lorugum,Rift Valley,2.88,35.25,2006-12-01,61.38
Lorugum,Rift Valley,2.88,35.25,2007-01-01,10.54
Lorugum,Rift Valley,2.88,35.25,2007-02-01,29.4
Lorugum,Rift Valley,2.88,35.25,2007-03-01,16.74
Lorugum,Rift Valley,2.88,35.25,2007-04-01,68.1
Lorugum,Rift Valley,2.88,35.25,2007-05-01,101.37
Lorugum,Rift Valley,2.88,35.25,2007-06-01,84.0
Lorugum,Rift Valley,2.88,35.25,2007-07-01,82.46
Lorugum,Rift Valley,2.88,35.25,2007-08-01,87.11
Lorugum,Rift Valley,2.88,35.25,2007-09-01,91.2
Lorugum,Rift Valley,2.88,35.25,2007-10-01,41.23
Lorugum,Rift Valley,2.88,35.25,2007-11-01,18.9
Lorugum,Rift Valley,2.88,35.25,2007-12-01,22.32
Lorugum,Rift Valley,2.88,35.25,2008-01-01,12.09
Lorugum,Rift Valley,2.88,35.25,2008-02-01,0.87
Lorugum,Rift Valley,2.88,35.25,2008-03-01,17.98
Lorugum,Rift Valley,2.88,35.25,2008-04-01,83.4
Lorugum,Rift Valley,2.88,35.25,2008-05-01,28.21
Lorugum,Rift Valley,2.88,35.25,2008-06-01,26.7
Lorugum,Rift Valley,2.88,35.25,2008-07-01,43.4
Lorugum,Rift Valley,2.88,35.25,2008-08-01,26.97
Lorugum,Rift Valley,2.88,35.25,2008-09-01,66.9
Lorugum,Rift Valley,2.88,35.25,2008-10-01,89.9
Lorugum,Rift Valley,2.88,35.25,2008-11-01,52.8
Lorugum,Rift Valley,2.88,35.25,2008-12-01,1.86
Lorugum,Rift Valley,2.88,35.25,2009-01-01,19.22
Lorugum,Rift Valley,2.88,35.25,2009-02-01,8.68
Lorugum,Rift Valley,2.88,35.25,2009-03-01,9.92
Lorugum,Rift Valley,2.88,35.25,2009-04-01,61.2
Lorugum,Rift Valley,2.88,35.25,2009-05-01,40.3
Lorugum,Rift Valley,2.88,35.25,2009-06-01,12.9
Lorugum,Rift Valley,2.88,35.25,2009-07-01,10.54
Lorugum,Rift Valley,2.88,35.25,2009-08-01,12.4
Lorugum,Rift Valley,2.88,35.25,2009-09-01,15.6
Lorugum,Rift Valley,2.88,35.25,2009-10-01,46.5
Lorugum,Rift Valley,2.88,35.25,2009-11-01,12.6
Lorugum,Rift Valley,2.88,35.25,2009-12-01,73.47
Lorugum,Rift Valley,2.88,35.25,2010-01-01,23.25
Lorugum,Rift Valley,2.88,35.25,2010-02-01,14.84
Lorugum,Rift Valley,2.88,35.25,2010-03-01,78.43
Lorugum,Rift Valley,2.88,35.25,2010-04-01,65.1
Lorugum,Rift Valley,2.88,35.25,2010-05-01,134.23
Lorugum,Rift Valley,2.88,35.25,2010-06-01,42.9
Lorugum,Rift Valley,2.88,35.25,2010-07-01,39.06
Lorugum,Rift Valley,2.88,35.25,2010-08-01,59.83
Lorugum,Rift Valley,2.88,35.25,2010-09-01,28.5
Lorugum,Rift Valley,2.88,35.25,2010-10-01,25.11
Lorugum,Rift Valley,2.88,35.25,2010-11-01,15.6
Lorugum,Rift Valley,2.88,35.25,2010-12-01,2.48
Lorugum,Rift Valley,2.88,35.25,2011-01-01,1.24
Lorugum,Rift Valley,2.88,35.25,2011-02-01,2.24
Lorugum,Rift Valley,2.88,35.25,2011-03-01,37.51
Lorugum,Rift Valley,2.88,35.25,2011-04-01,36.9
Lorugum,Rift Valley,2.88,35.25,2011-05-01,66.96
Lorugum,Rift Valley,2.88,35.25,2011-06-01,42.3
Lorugum,Rift Valley,2.88,35.25,2011-07-01,31.93
Lorugum,Rift Valley,2.88,35.25,2011-08-01,90.83
Lorugum,Rift Valley,2.88,35.25,2011-09-01,53.7
Lorugum,Rift Valley,2.88,35.25,2011-10-01,46.5
Lorugum,Rift Valley,2.88,35.25,2011-11-01,139.8
Lorugum,Rift Valley,2.88,35.25,2011-12-01,13.02
Lorugum,Rift Valley,2.88,35.25,2012-01-01,0.0
Lorugum,Rift Valley,2.88,35.25,2012-02-01,0.87
Lorugum,Rift Valley,2.88,35.25,2012-03-01,5.27
Lorugum,Rift Valley,2.88,35.25,2012-04-01,105.3
Lorugum,Rift Valley,2.88,35.25,2012-05-01,110.98
Lorugum,Rift Valley,2.88,35.25,2012-06-01,35.7
Lorugum,Rift Valley,2.88,35.25,2012-07-01,82.15
Lorugum,Rift Valley,2.88,35.25,2012-08-01,189.41
Lorugum,Rift Valley,2.88,35.25,2012-09-01,63.6
Lorugum,Rift Valley,2.88,35.25,2012-10-01,57.04
Lorugum,Rift Valley,2.88,35.25,2012-11-01,28.5
Lorugum,Rift Valley,2.88,35.25,2012-12-01,39.68
Lorugum,Rift Valley,2.88,35.25,2013-01-01,3.1
Lorugum,Rift Valley,2.88,35.25,2013-02-01,0.56
Lorugum,Rift Valley,2.88,35.25,2013-03-01,53.01
Lorugum,Rift Valley,2.88,35.25,2013-04-01,110.4
Lorugum,Rift Valley,2.88,35.25,2013-05-01,120.59
Lorugum,Rift Valley,2.88,35.25,2013-06-01,40.8
Lorugum,Rift Valley,2.88,35.25,2013-07-01,82.46
Lorugum,Rift Valley,2.88,35.25,2013-08-01,57.66
Lorugum,Rift Valley,2.88,35.25,2013-09-01,29.1
Lorugum,Rift Valley,2.88,35.25,2013-10-01,68.2
Lorugum,Rift Valley,2.88,35.25,2013-11-01,46.2
Lorugum,Rift Valley,2.88,35.25,2013-12-01,22.32
Lorugum,Rift Valley,2.88,35.25,2014-01-01,1.55
Lorugum,Rift Valley,2.88,35.25,2014-02-01,3.36
Lorugum,Rift Valley,2.88,35.25,2014-03-01,31.93
Lorugum,Rift Valley,2.88,35.25,2014-04-01,25.8
Lorugum,Rift Valley,2.88,35.25,2014-05-01,66.96
Lorugum,Rift Valley,2.88,35.25,2014-06-01,41.7
Lorugum,Rift Valley,2.88,35.25,2014-07-01,61.07
Lorugum,Rift Valley,2.88,35.25,2014-08-01,76.57
Lorugum,Rift Valley,2.88,35.25,2014-09-01,57.9
Lorugum,Rift Valley,2.88,35.25,2014-10-01,86.18
Lorugum,Rift Valley,2.88,35.25,2014-11-01,45.6
Lorugum,Rift Valley,2.88,35.25,2014-12-01,23.56
Lorugum,Rift Valley,2.88,35.25,2015-01-01,2.48
Lorugum,Rift Valley,2.88,35.25,2015-02-01,2.24
Lorugum,Rift Valley,2.88,35.25,2015-03-01,8.99
Lorugum,Rift Valley,2.88,35.25,2015-04-01,46.2
Lorugum,Rift Valley,2.88,35.25,2015-05-01,69.13
Lorugum,Rift Valley,2.88,35.25,2015-06-01,72.0
Lorugum,Rift Valley,2.88,35.25,2015-07-01,45.57
Lorugum,Rift Valley,2.88,35.25,2015-08-01,8.68
Lorugum,Rift Valley,2.88,35.25,2015-09-01,3.6
Lorugum,Rift Valley,2.88,35.25,2015-10-01,38.44
Lorugum,Rift Valley,2.88,35.25,2015-11-01,99.3
Lorugum,Rift Valley,2.88,35.25,2015-12-01,47.12
Lorugum,Rift Valley,2.88,35.25,2016-01-01,8.68
Lorugum,Rift Valley,2.88,35.25,2016-02-01,1.16
Lorugum,Rift Valley,2.88,35.25,2016-03-01,13.33
Lorugum,Rift Valley,2.88,35.25,2016-04-01,116.4
Lorugum,Rift Valley,2.88,35.25,2016-05-01,82.77
Lorugum,Rift Valley,2.88,35.25,2016-06-01,39.9
Lorugum,Rift Valley,2.88,35.25,2016-07-01,41.23
Lorugum,Rift Valley,2.88,35.25,2016-08-01,65.72
Lorugum,Rift Valley,2.88,35.25,2016-09-01,20.7
Lorugum,Rift Valley,2.88,35.25,2016-10-01,29.45
Lorugum,Rift Valley,2.88,35.25,2016-11-01,10.8
Lorugum,Rift Valley,2.88,35.25,2016-12-01,0.93
Lorugum,Rift Valley,2.88,35.25,2017-01-01,8.37
Lorugum,Rift Valley,2.88,35.25,2017-02-01,16.52
Lorugum,Rift Valley,2.88,35.25,2017-03-01,9.61
Lorugum,Rift Valley,2.88,35.25,2017-04-01,52.5
Lorugum,Rift Valley,2.88,35.25,2017-05-01,97.65
Lorugum,Rift Valley,2.88,35.25,2017-06-01,6.3
Lorugum,Rift Valley,2.88,35.25,2017-07-01,81.53
Lorugum,Rift Valley,2.88,35.25,2017-08-01,54.56
Lorugum,Rift Valley,2.88,35.25,2017-09-01,27.3
Lorugum,Rift Valley,2.88,35.25,2017-10-01,132.99
Lorugum,Rift Valley,2.88,35.25,2017-11-01,64.5
Lorugum,Rift Valley,2.88,35.25,2017-12-01,0.0
Lorugum,Rift Valley,2.88,35.25,2018-01-01,0.0
Lorugum,Rift Valley,2.88,35.25,2018-02-01,3.36
Lorugum,Rift Valley,2.88,35.25,2018-03-01,110.67
Lorugum,Rift Valley,2.88,35.25,2018-04-01,190.2
Lorugum,Rift Valley,2.88,35.25,2018-05-01,137.95
Lorugum,Rift Valley,2.88,35.25,2018-06-01,77.7
Lorugum,Rift Valley,2.88,35.25,2018-07-01,13.33
Lorugum,Rift Valley,2.88,35.25,2018-08-01,29.14
Lorugum,Rift Valley,2.88,35.25,2018-09-01,27.0
Lorugum,Rift Valley,2.88,35.25,2018-10-01,28.83
Lorugum,Rift Valley,2.88,35.25,2018-11-01,11.7
Lorugum,Rift Valley,2.88,35.25,2018-12-01,36.27
Lorugum,Rift Valley,2.88,35.25,2019-01-01,1.86
Lorugum,Rift Valley,2.88,35.25,2019-02-01,8.12
Lorugum,Rift Valley,2.88,35.25,2019-03-01,8.68
Lorugum,Rift Valley,2.88,35.25,2019-04-01,47.4
Lorugum,Rift Valley,2.88,35.25,2019-05-01,28.52
Lorugum,Rift Valley,2.88,35.25,2019-06-01,121.2
Lorugum,Rift Valley,2.88,35.25,2019-07-01,209.87
Lorugum,Rift Valley,2.88,35.25,2019-08-01,35.03
Lorugum,Rift Valley,2.88,35.25,2019-09-01,32.1
Lorugum,Rift Valley,2.88,35.25,2019-10-01,74.09
Lorugum,Rift Valley,2.88,35.25,2019-11-01,60.6
Lorugum,Rift Valley,2.88,35.25,2019-12-01,88.04
Lorugum,Rift Valley,2.88,35.25,2020-01-01,49.6
Lorugum,Rift Valley,2.88,35.25,2020-02-01,19.43
Lorugum,Rift Valley,2.88,35.25,2020-03-01,141.36
Lorugum,Rift Valley,2.88,35.25,2020-04-01,177.0
Lorugum,Rift Valley,2.88,35.25,2020-05-01,131.75
Lorugum,Rift Valley,2.88,35.25,2020-06-01,132.9
Lorugum,Rift Valley,2.88,35.25,2020-07-01,44.64
Lorugum,Rift Valley,2.88,35.25,2020-08-01,88.97
Lorugum,Rift Valley,2.88,35.25,2020-09-01,103.2
Lorugum,Rift Valley,2.88,35.25,2020-10-01,72.23
Lorugum,Rift Valley,2.88,35.25,2020-11-01,33.6
Lorugum,Rift Valley,2.88,35.25,2020-12-01,823.05
Lorugum,Rift Valley,2.88,35.25,2021-01-01,100.13
Lorugum,Rift Valley,2.88,35.25,2021-02-01,1.4
Lorugum,Rift Valley,2.88,35.25,2021-03-01,1.86
Lorugum,Rift Valley,2.88,35.25,2021-04-01,40.5
Lorugum,Rift Valley,2.88,35.25,2021-05-01,175.46
Lorugum,Rift Valley,2.88,35.25,2021-06-01,3.0
Lorugum,Rift Valley,2.88,35.25,2021-07-01,80.91
Lorugum,Rift Valley,2.88,35.25,2021-08-01,23.56
Lorugum,Rift Valley,2.88,35.25,2021-09-01,46.5
Lorugum,Rift Valley,2.88,35.25,2021-10-01,19.22
Lorugum,Rift Valley,2.88,35.25,2021-11-01,20.1
Lorugum,Rift Valley,2.88,35.25,2021-12-01,24.49
Lorugum,Rift Valley,2.88,35.25,2022-01-01,40.61
Lorugum,Rift Valley,2.88,35.25,2022-02-01,3.36
