date,region,county,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,price_per_kg,month,year,season,lag_1,lag_3,lag_6,lag_12,rolling_3m_avg,rolling_6m_avg,rolling_12m_avg,price_vs_regional_avg,price_label
2021-03-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,50.0,0.46,2021-03-01,42.51142857142857,50.0,3,2021,Long Rains,200.0,,,,125.0,125.0,125.0,0.5,Cheap
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.87,2021-04-01,123.56571428571428,200.0,4,2021,Long Rains,50.0,,,,150.0,150.0,150.0,1.1428571428571428,Expensive
2021-08-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.83,2021-08-01,134.79785714285714,200.0,8,2021,Dry Season,200.0,200.0,,,150.0,162.5,162.5,1.4285714285714286,Expensive
2021-09-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.82,2021-09-01,209.06285714285715,200.0,9,2021,Dry Season,200.0,50.0,,,200.0,170.0,170.0,1.0,Average
2024-12-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.55,2024-12-01,61.00714285714286,200.0,12,2024,Short Rains,200.0,200.0,,,200.0,175.0,175.0,1.0,Average
2025-09-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.55,2025-09-01,183.43142857142857,200.0,9,2025,Dry Season,200.0,200.0,200.0,,200.0,175.0,178.57142857142858,1.0,Average
2025-11-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.55,2025-11-01,41.892857142857146,200.0,11,2025,Short Rains,200.0,200.0,50.0,,200.0,200.0,181.25,1.0,Average
2026-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,170.0,1.32,2026-04-01,2.4,170.0,4,2026,Long Rains,200.0,200.0,200.0,,190.0,195.0,180.0,1.0851063829787235,Average
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),4629,-1.3,36.88,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,60.0,0.55,2021-03-01,17.51,60.0,3,2021,Long Rains,,,,,60.0,60.0,60.0,0.96,Average
2021-09-15,Nairobi,Nairobi,Mukuru (Nairobi),4629,-1.3,36.88,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,60.0,0.55,2021-09-01,19.27,60.0,9,2021,Dry Season,60.0,,,,60.0,60.0,60.0,0.982921734856862,Average
2021-02-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,93.33,0.85,2021-02-01,0.6166666666666666,93.33,2,2021,Cool Dry,,,,,93.33,93.33,93.33,1.0,Average
2021-04-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,80.0,0.75,2021-04-01,72.40666666666667,80.0,4,2021,Long Rains,93.33,,,,86.66499999999999,86.66499999999999,86.66499999999999,1.0,Average
2021-06-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,100.0,0.93,2021-06-01,7.316666666666666,100.0,6,2021,Dry Season,80.0,,,,91.11,91.11,91.11,0.6666666666666666,Cheap
2021-08-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,100.0,0.92,2021-08-01,3.623333333333333,100.0,8,2021,Dry Season,100.0,93.33,,,93.33333333333331,93.3325,93.3325,0.6666666666666666,Cheap
2021-09-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,100.0,0.91,2021-09-01,6.173333333333333,100.0,9,2021,Dry Season,100.0,80.0,,,100.0,94.666,94.666,1.0,Average
2025-05-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,181.96,1.41,2025-05-01,35.0,181.96,5,2025,Long Rains,,,,,181.96,181.96,181.96,1.0,Average
2025-07-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,50.0,0.39,2025-07-01,3.6366666666666654,50.0,7,2025,Dry Season,181.96,,,,115.98,115.98,115.98,1.0,Average
2025-09-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,166.0,1.28,2025-09-01,3.87,166.0,9,2025,Dry Season,50.0,,,,132.65333333333334,132.65333333333334,132.65333333333334,1.0,Average
2025-10-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,187.37,1.45,2025-10-01,15.87,187.37,10,2025,Short Rains,166.0,181.96,,,134.45666666666668,146.3325,146.3325,1.1133757204825006,Expensive
2025-11-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,208.0,1.61,2025-11-01,12.54,208.0,11,2025,Short Rains,187.37,50.0,,,187.1233333333333,158.666,158.666,1.1827590128511314,Expensive
2026-01-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,180.0,1.4,2026-01-01,0.11,180.0,1,2026,Cool Dry,208.0,166.0,,,191.79,162.22166666666666,162.22166666666666,1.0,Average
2026-03-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,180.0,1.39,2026-03-01,3.08,180.0,3,2026,Long Rains,180.0,187.37,181.96,,189.33333333333331,161.895,164.76142857142855,1.0,Average
2026-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.16,2026-06-01,0.36,150.0,6,2026,Dry Season,180.0,208.0,50.0,,170.0,178.56166666666664,162.91625,1.0,Average
2026-07-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.16,2026-07-01,0.09,150.0,7,2026,Dry Season,150.0,180.0,166.0,,160.0,175.89499999999998,161.4811111111111,0.984219677832092,Average
2025-10-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,167.5,1.3,2025-10-01,15.87,167.5,10,2025,Short Rains,,,,,167.5,167.5,167.5,0.9953057222651376,Average
2025-11-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.16,2025-11-01,12.54,150.0,11,2025,Short Rains,167.5,,,,158.75,158.75,158.75,0.8529512111907198,Cheap
2026-08-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.16,2026-08-01,3.16,150.0,8,2026,Dry Season,,,,,150.0,150.0,150.0,1.0,Average
2024-03-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,203.89,1.52,2024-03-01,10.613333333333332,203.89,3,2024,Long Rains,,,,,203.89,203.89,203.89,1.0,Average
2025-10-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.16,2025-10-01,15.87,150.0,10,2025,Short Rains,203.89,,,,176.945,176.945,176.945,0.8913185572523621,Cheap
2025-11-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,169.58,1.31,2025-11-01,12.54,169.58,11,2025,Short Rains,150.0,,,,174.49,174.49,174.49,0.9642897759581486,Average
2026-04-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,161.95,1.25,2026-04-01,3.65,161.95,4,2026,Long Rains,169.58,203.89,,,160.51,171.355,171.355,1.0,Average
2026-07-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,154.81,1.2,2026-07-01,0.09,154.81,7,2026,Dry Season,161.95,150.0,,,162.11333333333334,168.046,168.046,1.0157803221679078,Average
2026-08-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,175.0,1.35,2026-08-01,0.21,175.0,8,2026,Dry Season,154.81,169.58,,,163.92,169.205,169.205,1.0,Average
2021-10-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,50.0,0.45,2021-10-01,153.62642857142856,50.0,10,2021,Short Rains,,,,,50.0,50.0,50.0,1.0,Average
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.4,2021-04-01,123.56571428571428,150.0,4,2021,Long Rains,,,,,150.0,150.0,150.0,1.0,Average
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.32,2022-01-01,74.71142857142857,150.0,1,2022,Cool Dry,150.0,,,,150.0,150.0,150.0,1.0,Average
2021-02-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,55.0,0.5,2021-02-01,64.06,55.0,2,2021,Cool Dry,,,,,55.0,55.0,55.0,0.9565217391304348,Average
2021-02-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,60.0,0.55,2021-02-01,64.06,60.0,2,2021,Cool Dry,,,,,60.0,60.0,60.0,1.0434782608695652,Average
2021-04-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,65.0,0.61,2021-04-01,101.86,65.0,4,2021,Long Rains,60.0,,,,62.5,62.5,62.5,1.0,Average
2021-04-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),4245,-4.04,39.69,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,50.0,0.47,2021-04-01,83.16,50.0,4,2021,Long Rains,,,,,50.0,50.0,50.0,1.0,Average
2021-04-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,100.0,0.94,2021-04-01,72.40666666666667,100.0,4,2021,Long Rains,,,,,100.0,100.0,100.0,1.0,Average
2024-03-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,137.0,1.02,2024-03-01,10.613333333333332,137.0,3,2024,Long Rains,,,,,137.0,137.0,137.0,0.9254440830622968,Average
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,2024-06-01,4.093333333333334,200.0,6,2024,Dry Season,137.0,,,,168.5,168.5,168.5,1.1466372657111354,Expensive
2024-09-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,133.0,1.03,2024-09-01,3.866666666666666,133.0,9,2024,Dry Season,200.0,,,,156.66666666666666,156.66666666666666,156.66666666666666,1.0778717406624383,Average
2024-12-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,117.0,0.91,2024-12-01,3.7,117.0,12,2024,Short Rains,133.0,137.0,,,150.0,146.75,146.75,0.977715877437326,Average
2023-12-15,Rift Valley,Turkana,Alemsekon,10457,3.53,34.82,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,240.0,1.56,2023-12-01,79.61142857142856,240.0,12,2023,Short Rains,,,,,240.0,240.0,240.0,1.4249621020717536,Expensive
2024-03-15,Rift Valley,Turkana,Alemsekon,10457,3.53,34.82,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,240.0,1.79,2024-03-01,58.457142857142856,240.0,3,2024,Long Rains,240.0,,,,240.0,240.0,240.0,1.4191676893897132,Expensive
2024-06-15,Rift Valley,Turkana,Alemsekon,10457,3.53,34.82,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,240.0,1.86,2024-06-01,80.53142857142858,240.0,6,2024,Dry Season,240.0,,,,240.0,240.0,240.0,1.325520307132754,Expensive
2024-09-15,Rift Valley,Turkana,Alemsekon,10457,3.53,34.82,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,213.0,1.65,2024-09-01,140.00214285714284,213.0,9,2024,Dry Season,240.0,240.0,,,231.0,233.25,233.25,1.3169826875515251,Expensive
2024-03-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,122.0,0.91,2024-03-01,10.613333333333332,122.0,3,2024,Long Rains,,,,,122.0,122.0,122.0,0.8241180885664248,Cheap
2024-09-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,159.0,1.23,2024-09-01,3.866666666666666,159.0,9,2024,Dry Season,122.0,,,,140.5,140.5,140.5,1.288583509513742,Expensive
2024-12-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,128.0,0.99,2024-12-01,3.7,128.0,12,2024,Short Rains,159.0,,,,136.33333333333334,136.33333333333334,136.33333333333334,1.0696378830083566,Average
2026-03-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,170.0,1.31,2026-03-01,3.08,170.0,3,2026,Long Rains,128.0,122.0,,,152.33333333333334,144.75,144.75,1.0821133036282622,Average
2024-09-15,North Eastern,Mandera,Alungu,10393,3.05,41.06,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100.0,0.78,2024-09-01,3.866666666666666,100.0,9,2024,Dry Season,,,,,100.0,100.0,100.0,0.810429880197322,Cheap
2024-03-15,Rift Valley,Baringo,Amaya,10504,0.77,36.41,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120.0,0.9,2024-03-01,58.457142857142856,120.0,3,2024,Long Rains,,,,,120.0,120.0,120.0,0.7095838446948566,Cheap
2023-12-15,Rift Valley,Turkana,Aposta,10460,4.06,34.52,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,225.0,1.46,2023-12-01,79.61142857142856,225.0,12,2023,Short Rains,,,,,225.0,225.0,225.0,1.3359019706922688,Expensive
2024-03-15,Rift Valley,Turkana,Aposta,10460,4.06,34.52,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,167.0,1.25,2024-03-01,58.457142857142856,167.0,3,2024,Long Rains,225.0,,,,196.0,196.0,196.0,0.9875041838670088,Average
2024-06-15,Rift Valley,Turkana,Aposta,10460,4.06,34.52,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,2024-06-01,80.53142857142858,200.0,6,2024,Dry Season,167.0,,,,197.33333333333331,197.33333333333331,197.33333333333331,1.1046002559439618,Expensive
2024-09-15,Rift Valley,Samburu,Archers Post,10421,0.64,37.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,130.0,1.01,2024-09-01,140.00214285714284,130.0,9,2024,Dry Season,,,,,130.0,130.0,130.0,0.8037922506183018,Cheap
2026-03-15,Rift Valley,Samburu,Archers Post,10421,0.64,37.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120.0,0.93,2026-03-01,0.85,120.0,3,2026,Long Rains,130.0,,,,125.0,125.0,125.0,1.0084033613445378,Average
2023-12-15,North Eastern,Mandera,Ashabito,10400,3.55,40.87,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,125.0,0.81,2023-12-01,12.123333333333331,125.0,12,2023,Short Rains,,,,,125.0,125.0,125.0,0.971731448763251,Average
2024-03-15,North Eastern,Mandera,Ashabito,10400,3.55,40.87,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.19,2024-03-01,10.613333333333332,160.0,3,2024,Long Rains,125.0,,,,142.5,142.5,142.5,1.080810607955967,Average
2023-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,96.0,0.62,2023-12-01,82.7,96.0,12,2023,Short Rains,,,,,96.0,96.0,96.0,0.8756218905472637,Cheap
2024-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,123.0,0.92,2024-03-01,56.07666666666666,123.0,3,2024,Long Rains,96.0,,,,109.5,109.5,109.5,1.05,Average
2024-06-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,127.0,0.99,2024-06-01,29.886666666666667,127.0,6,2024,Dry Season,123.0,,,,115.33333333333331,115.33333333333331,115.33333333333331,0.923331130204891,Average
2024-09-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,110.0,0.85,2024-09-01,25.078333333333333,110.0,9,2024,Dry Season,127.0,96.0,,,120.0,114.0,114.0,0.8468518009348365,Cheap
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,130.0,1.01,2024-12-01,82.93833333333333,130.0,12,2024,Short Rains,110.0,123.0,,,122.33333333333331,117.2,117.2,1.08153078202995,Average
2025-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140.0,1.08,2025-03-01,66.12166666666667,140.0,3,2025,Long Rains,130.0,127.0,,,126.66666666666669,121.0,121.0,1.0050251256281406,Average
2026-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,93.0,0.72,2026-03-01,1.06,93.0,3,2026,Long Rains,140.0,110.0,96.0,,121.0,120.5,117.0,0.6312217194570136,Cheap
2024-03-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,240.0,1.79,2024-03-01,10.613333333333332,240.0,3,2024,Long Rains,,,,,240.0,240.0,240.0,1.6212159119339504,Expensive
2025-06-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,213.0,1.65,2025-06-01,10.056666666666668,213.0,6,2025,Dry Season,240.0,,,,226.5,226.5,226.5,1.1833333333333331,Expensive
2023-12-15,Rift Valley,Samburu,Baragoi,10426,1.65,37.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,117.0,0.76,2023-12-01,79.61142857142856,117.0,12,2023,Short Rains,,,,,117.0,117.0,117.0,0.6946690247599798,Cheap
2024-06-15,Rift Valley,Samburu,Baragoi,10426,1.65,37.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,117.0,0.91,2024-06-01,80.53142857142858,117.0,6,2024,Dry Season,117.0,,,,117.0,117.0,117.0,0.6461911497272176,Cheap
2024-09-15,Rift Valley,Samburu,Baragoi,10426,1.65,37.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,104.0,0.81,2024-09-01,140.00214285714284,104.0,9,2024,Dry Season,117.0,,,,112.66666666666669,112.66666666666669,112.66666666666669,0.6430338004946414,Cheap
2024-12-15,Rift Valley,Samburu,Baragoi,10426,1.65,37.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120.0,0.93,2024-12-01,61.00714285714286,120.0,12,2024,Short Rains,104.0,117.0,,,113.66666666666669,114.5,114.5,0.7628437986507526,Cheap
2026-03-15,Rift Valley,Samburu,Baragoi,10426,1.65,37.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,123.0,0.95,2026-03-01,0.85,123.0,3,2026,Long Rains,120.0,117.0,,,115.66666666666669,116.2,116.2,1.0336134453781514,Average
2024-03-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,147.0,1.1,2024-03-01,10.613333333333332,147.0,3,2024,Long Rains,,,,,147.0,147.0,147.0,0.9929947460595446,Average
2024-09-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,80.0,0.62,2024-09-01,3.866666666666666,80.0,9,2024,Dry Season,147.0,,,,113.5,113.5,113.5,0.6483439041578576,Cheap
2023-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,85.0,0.55,2023-12-01,54.1325,85.0,12,2023,Short Rains,,,,,85.0,85.0,85.0,0.6178887484197219,Cheap
2024-03-15,Eastern,Isiolo,Benane,10368,0.5,38.66,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,97.0,0.72,2024-03-01,29.1875,97.0,3,2024,Long Rains,85.0,,,,91.0,91.0,91.0,0.709508881922675,Cheap
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,75.0,0.58,2024-09-01,30.2775,75.0,9,2024,Dry Season,97.0,,,,85.66666666666667,85.66666666666667,85.66666666666667,0.584070796460177,Cheap
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,60.0,0.47,2024-12-01,39.53125,60.0,12,2024,Short Rains,75.0,85.0,,,77.33333333333333,79.25,79.25,0.5097706032285472,Cheap
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,147.0,1.1,2024-03-01,56.07666666666666,147.0,3,2024,Long Rains,,,,,147.0,147.0,147.0,1.2548780487804878,Expensive
2024-06-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,145.0,1.13,2024-06-01,29.886666666666667,145.0,6,2024,Dry Season,147.0,,,,146.0,146.0,146.0,1.0541969596827496,Average
2024-09-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,134.0,1.04,2024-09-01,25.078333333333333,134.0,9,2024,Dry Season,145.0,,,,142.0,142.0,142.0,1.0316194665933462,Average
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,130.0,1.01,2024-12-01,82.93833333333333,130.0,12,2024,Short Rains,134.0,147.0,,,136.33333333333334,139.0,139.0,1.08153078202995,Average
2024-03-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,240.0,1.79,2024-03-01,29.1875,240.0,3,2024,Long Rains,,,,,240.0,240.0,240.0,1.7554858934169275,Expensive
2024-06-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140.0,1.09,2024-06-01,8.3925,140.0,6,2024,Dry Season,240.0,,,,190.0,190.0,190.0,0.968113714944295,Average
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,147.0,1.14,2024-09-01,30.2775,147.0,9,2024,Dry Season,140.0,,,,175.66666666666666,175.66666666666666,175.66666666666666,1.1447787610619469,Expensive
2023-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.04,2023-12-01,54.1325,160.0,12,2023,Short Rains,,,,,160.0,160.0,160.0,1.1630847029077118,Expensive
2024-03-15,Eastern,Isiolo,Boji,10383,0.57,38.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.19,2024-03-01,29.1875,160.0,3,2024,Long Rains,160.0,,,,160.0,160.0,160.0,1.1703239289446186,Expensive
2024-06-15,Eastern,Isiolo,Boji,10383,0.57,38.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.24,2024-06-01,8.3925,160.0,6,2024,Dry Season,160.0,,,,160.0,160.0,160.0,1.1064156742220514,Expensive
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.24,2024-09-01,30.2775,160.0,9,2024,Dry Season,160.0,160.0,,,160.0,160.0,160.0,1.2460176991150442,Expensive
