code,county,year_month,rainfall_mm,date
KEN.13310,Kisii,1999-11,239.67,1999-11-01
KEN.13311,Bomet,1999-11,247.21,1999-11-01
KEN.13312,Nyamira,1999-11,233.97,1999-11-01
KEN.13313,Busia,1999-11,174.26,1999-11-01
KEN.13314,Bungoma,1999-11,156.47,1999-11-01
KEN.13315,Tana River,1999-11,120.25,1999-11-01
KEN.13316,Kakamega,1999-11,124.2,1999-11-01
KEN.13317,Meru,1999-11,149.03,1999-11-01
KEN.13318,Mombasa,1999-11,88.0,1999-11-01
KEN.13319,Trans Nzoia,1999-11,95.41,1999-11-01
KEN.1332,Kericho,1999-11,203.43,1999-11-01
KEN.13320,Nairobi,1999-11,145.38,1999-11-01
KEN.13321,Wajir,1999-11,103.4,1999-11-01
KEN.13322,Vihiga,1999-11,241.51,1999-11-01
KEN.13323,Narok,1999-11,100.79,1999-11-01
KEN.13324,Embu,1999-11,251.42,1999-11-01
KEN.13325,Kilifi,1999-11,98.29,1999-11-01
KEN.13326,Murang'a,1999-11,210.81,1999-11-01
KEN.13327,Kiambu,1999-11,141.86,1999-11-01
KEN.13328,Kirinyaga,1999-11,297.29,1999-11-01
KEN.13329,Homa Bay,1999-11,190.16,1999-11-01
KEN.1333,Nandi,1999-11,131.91,1999-11-01
KEN.13330,Isiolo,1999-11,92.79,1999-11-01
KEN.13331,West Pokot,1999-11,32.18,1999-11-01
KEN.13332,Makueni,1999-11,160.75,1999-11-01
KEN.13333,Kajiado,1999-11,100.11,1999-11-01
KEN.13334,Machakos,1999-11,253.1,1999-11-01
KEN.13335,Elgeyo-Marakwet,1999-11,58.65,1999-11-01
KEN.13336,Nyeri,1999-11,216.15,1999-11-01
KEN.13337,Kwale,1999-11,91.07,1999-11-01
KEN.13338,Nyandarua,1999-11,152.58,1999-11-01
KEN.13339,Kisumu,1999-11,177.96,1999-11-01
KEN.1334,Siaya,1999-11,221.81,1999-11-01
KEN.13340,Kitui,1999-11,193.93,1999-11-01
KEN.13341,Laikipia,1999-11,70.46,1999-11-01
KEN.13342,Marsabit,1999-11,41.96,1999-11-01
KEN.13343,Lamu,1999-11,130.37,1999-11-01
KEN.13344,Turkana,1999-11,19.36,1999-11-01
KEN.13345,Tharaka-Nithi,1999-11,192.26,1999-11-01
KEN.13346,Taita Taveta,1999-11,99.32,1999-11-01
KEN.13347,Samburu,1999-11,63.87,1999-11-01
KEN.1335,Migori,1999-11,174.13,1999-11-01
KEN.1336,Nakuru,1999-11,131.8,1999-11-01
KEN.1337,Garissa,1999-11,113.63,1999-11-01
KEN.1338,Mandera,1999-11,107.34,1999-11-01
KEN.1339,Baringo,1999-11,29.72,1999-11-01
KEN.1331,Uasin Gishu,1999-12,55.37,1999-12-01
KEN.13310,Kisii,1999-12,142.24,1999-12-01
KEN.13311,Bomet,1999-12,112.06,1999-12-01
KEN.13312,Nyamira,1999-12,128.27,1999-12-01
KEN.13313,Busia,1999-12,116.37,1999-12-01
KEN.13314,Bungoma,1999-12,111.26,1999-12-01
KEN.13315,Tana River,1999-12,59.8,1999-12-01
KEN.13316,Kakamega,1999-12,75.0,1999-12-01
KEN.13317,Meru,1999-12,84.67,1999-12-01
KEN.13318,Mombasa,1999-12,49.38,1999-12-01
KEN.13319,Trans Nzoia,1999-12,67.66,1999-12-01
KEN.1332,Kericho,1999-12,111.96,1999-12-01
KEN.13320,Nairobi,1999-12,93.99,1999-12-01
KEN.13321,Wajir,1999-12,45.54,1999-12-01
KEN.13322,Vihiga,1999-12,132.45,1999-12-01
KEN.13323,Narok,1999-12,71.17,1999-12-01
KEN.13324,Embu,1999-12,82.96,1999-12-01
KEN.13325,Kilifi,1999-12,68.63,1999-12-01
KEN.13326,Murang'a,1999-12,100.49,1999-12-01
KEN.13327,Kiambu,1999-12,85.73,1999-12-01
KEN.13328,Kirinyaga,1999-12,139.59,1999-12-01
KEN.13329,Homa Bay,1999-12,148.11,1999-12-01
KEN.1333,Nandi,1999-12,105.05,1999-12-01
KEN.13330,Isiolo,1999-12,43.7,1999-12-01
KEN.13331,West Pokot,1999-12,27.35,1999-12-01
KEN.13332,Makueni,1999-12,118.4,1999-12-01
KEN.13333,Kajiado,1999-12,74.43,1999-12-01
KEN.13334,Machakos,1999-12,128.12,1999-12-01
KEN.13335,Elgeyo-Marakwet,1999-12,42.62,1999-12-01
KEN.13336,Nyeri,1999-12,129.77,1999-12-01
KEN.13337,Kwale,1999-12,62.26,1999-12-01
KEN.13338,Nyandarua,1999-12,87.82,1999-12-01
KEN.13339,Kisumu,1999-12,114.94,1999-12-01
KEN.1334,Siaya,1999-12,149.47,1999-12-01
KEN.13340,Kitui,1999-12,99.26,1999-12-01
KEN.13341,Laikipia,1999-12,49.69,1999-12-01
KEN.13342,Marsabit,1999-12,22.54,1999-12-01
KEN.13343,Lamu,1999-12,105.23,1999-12-01
KEN.13344,Turkana,1999-12,11.67,1999-12-01
KEN.13345,Tharaka-Nithi,1999-12,91.71,1999-12-01
KEN.13346,Taita Taveta,1999-12,75.02,1999-12-01
KEN.13347,Samburu,1999-12,38.99,1999-12-01
KEN.1335,Migori,1999-12,128.95,1999-12-01
KEN.1336,Nakuru,1999-12,75.28,1999-12-01
KEN.1337,Garissa,1999-12,59.61,1999-12-01
KEN.1338,Mandera,1999-12,47.16,1999-12-01
KEN.1339,Baringo,1999-12,24.52,1999-12-01
KEN.1331,Uasin Gishu,2000-01,7.56,2000-01-01
KEN.13310,Kisii,2000-01,58.66,2000-01-01
KEN.13311,Bomet,2000-01,29.52,2000-01-01
KEN.13312,Nyamira,2000-01,39.4,2000-01-01
KEN.13313,Busia,2000-01,43.8,2000-01-01
KEN.13314,Bungoma,2000-01,23.84,2000-01-01
KEN.13315,Tana River,2000-01,11.36,2000-01-01
KEN.13316,Kakamega,2000-01,14.66,2000-01-01
KEN.13317,Meru,2000-01,18.75,2000-01-01
KEN.13318,Mombasa,2000-01,15.35,2000-01-01
KEN.13319,Trans Nzoia,2000-01,4.27,2000-01-01
KEN.1332,Kericho,2000-01,16.72,2000-01-01
KEN.13320,Nairobi,2000-01,10.35,2000-01-01
KEN.13321,Wajir,2000-01,1.17,2000-01-01
KEN.13322,Vihiga,2000-01,27.3,2000-01-01
KEN.13323,Narok,2000-01,30.13,2000-01-01
KEN.13324,Embu,2000-01,15.84,2000-01-01
KEN.13325,Kilifi,2000-01,21.3,2000-01-01
KEN.13326,Murang'a,2000-01,13.83,2000-01-01
KEN.13327,Kiambu,2000-01,10.89,2000-01-01
KEN.13328,Kirinyaga,2000-01,32.4,2000-01-01
KEN.13329,Homa Bay,2000-01,63.57,2000-01-01
KEN.1333,Nandi,2000-01,18.44,2000-01-01
KEN.13330,Isiolo,2000-01,4.36,2000-01-01
KEN.13331,West Pokot,2000-01,1.36,2000-01-01
KEN.13332,Makueni,2000-01,22.66,2000-01-01
KEN.13333,Kajiado,2000-01,14.7,2000-01-01
KEN.13334,Machakos,2000-01,21.27,2000-01-01
KEN.13335,Elgeyo-Marakwet,2000-01,4.02,2000-01-01
KEN.13336,Nyeri,2000-01,33.15,2000-01-01
KEN.13337,Kwale,2000-01,16.83,2000-01-01
KEN.13338,Nyandarua,2000-01,13.98,2000-01-01
KEN.13339,Kisumu,2000-01,22.28,2000-01-01
KEN.1334,Siaya,2000-01,64.49,2000-01-01
KEN.13340,Kitui,2000-01,20.17,2000-01-01
KEN.13341,Laikipia,2000-01,4.9,2000-01-01
KEN.13342,Marsabit,2000-01,2.62,2000-01-01
KEN.13343,Lamu,2000-01,15.66,2000-01-01
KEN.13344,Turkana,2000-01,0.36,2000-01-01
KEN.13345,Tharaka-Nithi,2000-01,18.32,2000-01-01
KEN.13346,Taita Taveta,2000-01,17.51,2000-01-01
KEN.13347,Samburu,2000-01,3.93,2000-01-01
KEN.1335,Migori,2000-01,67.6,2000-01-01
KEN.1336,Nakuru,2000-01,7.78,2000-01-01
KEN.1337,Garissa,2000-01,6.84,2000-01-01
KEN.1338,Mandera,2000-01,0.69,2000-01-01
KEN.1339,Baringo,2000-01,0.74,2000-01-01
KEN.1331,Uasin Gishu,2000-02,9.35,2000-02-01
KEN.13310,Kisii,2000-02,54.15,2000-02-01
KEN.13311,Bomet,2000-02,27.7,2000-02-01
KEN.13312,Nyamira,2000-02,36.46,2000-02-01
KEN.13313,Busia,2000-02,54.08,2000-02-01
KEN.13314,Bungoma,2000-02,26.8,2000-02-01
KEN.13315,Tana River,2000-02,1.56,2000-02-01
KEN.13316,Kakamega,2000-02,26.13,2000-02-01
KEN.13317,Meru,2000-02,6.76,2000-02-01
KEN.13318,Mombasa,2000-02,6.63,2000-02-01
KEN.13319,Trans Nzoia,2000-02,13.53,2000-02-01
KEN.1332,Kericho,2000-02,17.17,2000-02-01
KEN.13320,Nairobi,2000-02,2.21,2000-02-01
KEN.13321,Wajir,2000-02,0.04,2000-02-01
KEN.13322,Vihiga,2000-02,42.58,2000-02-01
KEN.13323,Narok,2000-02,22.86,2000-02-01
KEN.13324,Embu,2000-02,4.42,2000-02-01
KEN.13325,Kilifi,2000-02,6.57,2000-02-01
KEN.13326,Murang'a,2000-02,3.56,2000-02-01
KEN.13327,Kiambu,2000-02,3.17,2000-02-01
KEN.13328,Kirinyaga,2000-02,17.34,2000-02-01
KEN.13329,Homa Bay,2000-02,57.72,2000-02-01
KEN.1333,Nandi,2000-02,25.67,2000-02-01
KEN.13330,Isiolo,2000-02,0.22,2000-02-01
KEN.13331,West Pokot,2000-02,3.15,2000-02-01
KEN.13332,Makueni,2000-02,2.81,2000-02-01
KEN.13333,Kajiado,2000-02,11.32,2000-02-01
KEN.13334,Machakos,2000-02,1.78,2000-02-01
KEN.13335,Elgeyo-Marakwet,2000-02,6.78,2000-02-01
KEN.13336,Nyeri,2000-02,15.95,2000-02-01
KEN.13337,Kwale,2000-02,5.27,2000-02-01
KEN.13338,Nyandarua,2000-02,4.91,2000-02-01
KEN.13339,Kisumu,2000-02,32.76,2000-02-01
KEN.1334,Siaya,2000-02,73.14,2000-02-01
KEN.13340,Kitui,2000-02,2.53,2000-02-01
KEN.13341,Laikipia,2000-02,1.56,2000-02-01
KEN.13342,Marsabit,2000-02,0.22,2000-02-01
KEN.13343,Lamu,2000-02,2.41,2000-02-01
KEN.13344,Turkana,2000-02,0.96,2000-02-01
KEN.13345,Tharaka-Nithi,2000-02,6.42,2000-02-01
KEN.13346,Taita Taveta,2000-02,2.84,2000-02-01
KEN.13347,Samburu,2000-02,0.66,2000-02-01
KEN.1335,Migori,2000-02,73.71,2000-02-01
KEN.1336,Nakuru,2000-02,4.33,2000-02-01
KEN.1337,Garissa,2000-02,0.44,2000-02-01
KEN.1338,Mandera,2000-02,0.03,2000-02-01
KEN.1339,Baringo,2000-02,0.36,2000-02-01
KEN.1331,Uasin Gishu,2000-03,42.95,2000-03-01
KEN.13310,Kisii,2000-03,93.24,2000-03-01
KEN.13311,Bomet,2000-03,63.7,2000-03-01
KEN.13312,Nyamira,2000-03,76.26,2000-03-01
KEN.13313,Busia,2000-03,152.19,2000-03-01
KEN.13314,Bungoma,2000-03,118.28,2000-03-01
KEN.13315,Tana River,2000-03,32.81,2000-03-01
KEN.13316,Kakamega,2000-03,75.89,2000-03-01
KEN.13317,Meru,2000-03,59.78,2000-03-01
KEN.13318,Mombasa,2000-03,72.21,2000-03-01
KEN.13319,Trans Nzoia,2000-03,71.09,2000-03-01
KEN.1332,Kericho,2000-03,57.74,2000-03-01
KEN.13320,Nairobi,2000-03,45.0,2000-03-01
KEN.13321,Wajir,2000-03,3.7,2000-03-01
KEN.13322,Vihiga,2000-03,118.0,2000-03-01
KEN.13323,Narok,2000-03,55.7,2000-03-01
KEN.13324,Embu,2000-03,68.28,2000-03-01
KEN.13325,Kilifi,2000-03,61.43,2000-03-01
KEN.13326,Murang'a,2000-03,52.01,2000-03-01
KEN.13327,Kiambu,2000-03,43.19,2000-03-01
KEN.13328,Kirinyaga,2000-03,117.17,2000-03-01
KEN.13329,Homa Bay,2000-03,126.21,2000-03-01
KEN.1333,Nandi,2000-03,81.7,2000-03-01
KEN.13330,Isiolo,2000-03,11.08,2000-03-01
KEN.13331,West Pokot,2000-03,10.76,2000-03-01
KEN.13332,Makueni,2000-03,66.05,2000-03-01
KEN.13333,Kajiado,2000-03,52.18,2000-03-01
KEN.13334,Machakos,2000-03,63.72,2000-03-01
KEN.13335,Elgeyo-Marakwet,2000-03,64.06,2000-03-01
KEN.13336,Nyeri,2000-03,87.99,2000-03-01
KEN.13337,Kwale,2000-03,78.58,2000-03-01
KEN.13338,Nyandarua,2000-03,24.87,2000-03-01
KEN.13339,Kisumu,2000-03,93.76,2000-03-01
KEN.1334,Siaya,2000-03,155.09,2000-03-01
KEN.13340,Kitui,2000-03,53.76,2000-03-01
KEN.13341,Laikipia,2000-03,17.93,2000-03-01
KEN.13342,Marsabit,2000-03,5.03,2000-03-01
KEN.13343,Lamu,2000-03,41.53,2000-03-01
KEN.13344,Turkana,2000-03,4.0,2000-03-01
KEN.13345,Tharaka-Nithi,2000-03,67.42,2000-03-01
KEN.13346,Taita Taveta,2000-03,73.85,2000-03-01
KEN.13347,Samburu,2000-03,9.35,2000-03-01
KEN.1335,Migori,2000-03,119.96,2000-03-01
KEN.1336,Nakuru,2000-03,16.01,2000-03-01
KEN.1337,Garissa,2000-03,17.48,2000-03-01
KEN.1338,Mandera,2000-03,4.49,2000-03-01
KEN.1339,Baringo,2000-03,4.53,2000-03-01
KEN.1331,Uasin Gishu,2000-04,109.36,2000-04-01
KEN.13310,Kisii,2000-04,172.35,2000-04-01
KEN.13311,Bomet,2000-04,153.11,2000-04-01
KEN.13312,Nyamira,2000-04,177.52,2000-04-01
KEN.13313,Busia,2000-04,213.64,2000-04-01
KEN.13314,Bungoma,2000-04,182.59,2000-04-01
KEN.13315,Tana River,2000-04,53.38,2000-04-01
KEN.13316,Kakamega,2000-04,158.63,2000-04-01
KEN.13317,Meru,2000-04,70.8,2000-04-01
KEN.13318,Mombasa,2000-04,114.58,2000-04-01
KEN.13319,Trans Nzoia,2000-04,137.47,2000-04-01
KEN.1332,Kericho,2000-04,183.4,2000-04-01
KEN.13320,Nairobi,2000-04,49.41,2000-04-01
KEN.13321,Wajir,2000-04,44.63,2000-04-01
KEN.13322,Vihiga,2000-04,245.85,2000-04-01
KEN.13323,Narok,2000-04,86.19,2000-04-01
KEN.13324,Embu,2000-04,105.48,2000-04-01
KEN.13325,Kilifi,2000-04,77.21,2000-04-01
KEN.13326,Murang'a,2000-04,100.47,2000-04-01
KEN.13327,Kiambu,2000-04,62.05,2000-04-01
KEN.13328,Kirinyaga,2000-04,157.05,2000-04-01
KEN.13329,Homa Bay,2000-04,212.2,2000-04-01
KEN.1333,Nandi,2000-04,196.83,2000-04-01
KEN.13330,Isiolo,2000-04,25.81,2000-04-01
KEN.13331,West Pokot,2000-04,80.6,2000-04-01
KEN.13332,Makueni,2000-04,74.3,2000-04-01
KEN.13333,Kajiado,2000-04,69.52,2000-04-01
KEN.13334,Machakos,2000-04,82.59,2000-04-01
KEN.13335,Elgeyo-Marakwet,2000-04,92.45,2000-04-01
KEN.13336,Nyeri,2000-04,106.4,2000-04-01
KEN.13337,Kwale,2000-04,81.5,2000-04-01
KEN.13338,Nyandarua,2000-04,50.88,2000-04-01
KEN.13339,Kisumu,2000-04,204.65,2000-04-01
KEN.1334,Siaya,2000-04,244.69,2000-04-01
KEN.13340,Kitui,2000-04,62.84,2000-04-01
KEN.13341,Laikipia,2000-04,19.98,2000-04-01
KEN.13342,Marsabit,2000-04,24.62,2000-04-01
KEN.13343,Lamu,2000-04,98.95,2000-04-01
KEN.13344,Turkana,2000-04,20.93,2000-04-01
KEN.13345,Tharaka-Nithi,2000-04,87.82,2000-04-01
KEN.13346,Taita Taveta,2000-04,67.55,2000-04-01
KEN.13347,Samburu,2000-04,16.57,2000-04-01
KEN.1335,Migori,2000-04,158.3,2000-04-01
KEN.1336,Nakuru,2000-04,64.15,2000-04-01
KEN.1337,Garissa,2000-04,55.5,2000-04-01
KEN.1338,Mandera,2000-04,52.87,2000-04-01
KEN.1339,Baringo,2000-04,13.14,2000-04-01
KEN.1331,Uasin Gishu,2000-05,222.59,2000-05-01
KEN.13310,Kisii,2000-05,69.17,2000-05-01
KEN.13311,Bomet,2000-05,64.89,2000-05-01
KEN.13312,Nyamira,2000-05,82.9,2000-05-01
KEN.13313,Busia,2000-05,141.66,2000-05-01
KEN.13314,Bungoma,2000-05,211.79,2000-05-01
KEN.13315,Tana River,2000-05,40.8,2000-05-01
KEN.13316,Kakamega,2000-05,145.3,2000-05-01
KEN.13317,Meru,2000-05,45.29,2000-05-01
KEN.13318,Mombasa,2000-05,137.14,2000-05-01
KEN.13319,Trans Nzoia,2000-05,294.11,2000-05-01
KEN.1332,Kericho,2000-05,138.08,2000-05-01
KEN.13320,Nairobi,2000-05,38.36,2000-05-01
KEN.13321,Wajir,2000-05,27.31,2000-05-01
KEN.13322,Vihiga,2000-05,143.24,2000-05-01
KEN.13323,Narok,2000-05,41.38,2000-05-01
KEN.13324,Embu,2000-05,76.93,2000-05-01
KEN.13325,Kilifi,2000-05,82.02,2000-05-01
KEN.13326,Murang'a,2000-05,90.65,2000-05-01
KEN.13327,Kiambu,2000-05,65.97,2000-05-01
KEN.13328,Kirinyaga,2000-05,120.14,2000-05-01
KEN.13329,Homa Bay,2000-05,110.75,2000-05-01
KEN.1333,Nandi,2000-05,200.74,2000-05-01
KEN.13330,Isiolo,2000-05,3.92,2000-05-01
KEN.13331,West Pokot,2000-05,308.22,2000-05-01
KEN.13332,Makueni,2000-05,23.72,2000-05-01
KEN.13333,Kajiado,2000-05,34.44,2000-05-01
KEN.13334,Machakos,2000-05,36.42,2000-05-01
KEN.13335,Elgeyo-Marakwet,2000-05,382.59,2000-05-01
KEN.13336,Nyeri,2000-05,90.35,2000-05-01
KEN.13337,Kwale,2000-05,84.62,2000-05-01
KEN.13338,Nyandarua,2000-05,73.78,2000-05-01
KEN.13339,Kisumu,2000-05,125.43,2000-05-01
KEN.1334,Siaya,2000-05,161.85,2000-05-01
KEN.13340,Kitui,2000-05,20.8,2000-05-01
KEN.13341,Laikipia,2000-05,27.45,2000-05-01
KEN.13342,Marsabit,2000-05,7.13,2000-05-01
KEN.13343,Lamu,2000-05,170.84,2000-05-01
KEN.13344,Turkana,2000-05,12.66,2000-05-01
KEN.13345,Tharaka-Nithi,2000-05,53.1,2000-05-01
KEN.13346,Taita Taveta,2000-05,25.69,2000-05-01
KEN.13347,Samburu,2000-05,7.24,2000-05-01
KEN.1335,Migori,2000-05,48.18,2000-05-01
KEN.1336,Nakuru,2000-05,56.42,2000-05-01
KEN.1337,Garissa,2000-05,50.51,2000-05-01
KEN.1338,Mandera,2000-05,56.92,2000-05-01
KEN.1339,Baringo,2000-05,52.95,2000-05-01
KEN.1331,Uasin Gishu,2000-06,242.02,2000-06-01
KEN.13310,Kisii,2000-06,27.99,2000-06-01
KEN.13311,Bomet,2000-06,44.09,2000-06-01
KEN.13312,Nyamira,2000-06,42.43,2000-06-01
KEN.13313,Busia,2000-06,103.87,2000-06-01
KEN.13314,Bungoma,2000-06,202.36,2000-06-01
KEN.13315,Tana River,2000-06,15.07,2000-06-01
KEN.13316,Kakamega,2000-06,100.82,2000-06-01
KEN.13317,Meru,2000-06,31.16,2000-06-01
KEN.13318,Mombasa,2000-06,128.42,2000-06-01
KEN.13319,Trans Nzoia,2000-06,278.24,2000-06-01
KEN.1332,Kericho,2000-06,113.13,2000-06-01
KEN.13320,Nairobi,2000-06,29.15,2000-06-01
KEN.13321,Wajir,2000-06,6.29,2000-06-01
KEN.13322,Vihiga,2000-06,78.86,2000-06-01
KEN.13323,Narok,2000-06,18.09,2000-06-01
KEN.13324,Embu,2000-06,33.2,2000-06-01
KEN.13325,Kilifi,2000-06,56.15,2000-06-01
KEN.13326,Murang'a,2000-06,52.03,2000-06-01
KEN.13327,Kiambu,2000-06,42.97,2000-06-01
KEN.13328,Kirinyaga,2000-06,64.13,2000-06-01
KEN.13329,Homa Bay,2000-06,60.83,2000-06-01
KEN.1333,Nandi,2000-06,146.85,2000-06-01
KEN.13330,Isiolo,2000-06,1.31,2000-06-01
KEN.13331,West Pokot,2000-06,234.83,2000-06-01
KEN.13332,Makueni,2000-06,16.27,2000-06-01
KEN.13333,Kajiado,2000-06,27.85,2000-06-01
KEN.13334,Machakos,2000-06,15.81,2000-06-01
KEN.13335,Elgeyo-Marakwet,2000-06,506.58,2000-06-01
KEN.13336,Nyeri,2000-06,72.18,2000-06-01
KEN.13337,Kwale,2000-06,83.03,2000-06-01
KEN.13338,Nyandarua,2000-06,102.77,2000-06-01
KEN.13339,Kisumu,2000-06,62.55,2000-06-01
KEN.1334,Siaya,2000-06,97.41,2000-06-01
KEN.13340,Kitui,2000-06,7.8,2000-06-01
KEN.13341,Laikipia,2000-06,47.26,2000-06-01
KEN.13342,Marsabit,2000-06,2.39,2000-06-01
KEN.13343,Lamu,2000-06,75.09,2000-06-01
KEN.13344,Turkana,2000-06,29.17,2000-06-01
KEN.13345,Tharaka-Nithi,2000-06,31.19,2000-06-01
KEN.13346,Taita Taveta,2000-06,19.82,2000-06-01
KEN.13347,Samburu,2000-06,14.88,2000-06-01
KEN.1335,Migori,2000-06,25.27,2000-06-01
KEN.1336,Nakuru,2000-06,67.54,2000-06-01
KEN.1337,Garissa,2000-06,15.67,2000-06-01
KEN.1338,Mandera,2000-06,6.32,2000-06-01
KEN.1339,Baringo,2000-06,63.51,2000-06-01
KEN.1331,Uasin Gishu,2000-07,290.6,2000-07-01
KEN.13310,Kisii,2000-07,36.0,2000-07-01
KEN.13311,Bomet,2000-07,54.35,2000-07-01
KEN.13312,Nyamira,2000-07,52.84,2000-07-01
KEN.13313,Busia,2000-07,70.21,2000-07-01
KEN.13314,Bungoma,2000-07,236.04,2000-07-01
KEN.13315,Tana River,2000-07,7.27,2000-07-01
KEN.13316,Kakamega,2000-07,81.57,2000-07-01
KEN.13317,Meru,2000-07,31.65,2000-07-01
KEN.13318,Mombasa,2000-07,75.82,2000-07-01
KEN.13319,Trans Nzoia,2000-07,323.19,2000-07-01
KEN.1332,Kericho,2000-07,131.42,2000-07-01
KEN.13320,Nairobi,2000-07,9.8,2000-07-01
KEN.13321,Wajir,2000-07,3.31,2000-07-01
KEN.13322,Vihiga,2000-07,68.72,2000-07-01
KEN.13323,Narok,2000-07,17.42,2000-07-01
KEN.13324,Embu,2000-07,23.42,2000-07-01
KEN.13325,Kilifi,2000-07,28.07,2000-07-01
KEN.13326,Murang'a,2000-07,29.42,2000-07-01
KEN.13327,Kiambu,2000-07,19.01,2000-07-01
KEN.13328,Kirinyaga,2000-07,45.65,2000-07-01
KEN.13329,Homa Bay,2000-07,45.7,2000-07-01
KEN.1333,Nandi,2000-07,162.91,2000-07-01
KEN.13330,Isiolo,2000-07,1.1,2000-07-01
KEN.13331,West Pokot,2000-07,363.85,2000-07-01
KEN.13332,Makueni,2000-07,5.68,2000-07-01
KEN.13333,Kajiado,2000-07,7.92,2000-07-01
KEN.13334,Machakos,2000-07,7.22,2000-07-01
KEN.13335,Elgeyo-Marakwet,2000-07,653.96,2000-07-01
KEN.13336,Nyeri,2000-07,65.67,2000-07-01
KEN.13337,Kwale,2000-07,40.26,2000-07-01
KEN.13338,Nyandarua,2000-07,138.3,2000-07-01
KEN.13339,Kisumu,2000-07,58.82,2000-07-01
KEN.1334,Siaya,2000-07,66.4,2000-07-01
KEN.13340,Kitui,2000-07,2.88,2000-07-01
KEN.13341,Laikipia,2000-07,80.41,2000-07-01
KEN.13342,Marsabit,2000-07,1.32,2000-07-01
KEN.13343,Lamu,2000-07,37.56,2000-07-01
KEN.13344,Turkana,2000-07,34.45,2000-07-01
KEN.13345,Tharaka-Nithi,2000-07,30.01,2000-07-01
KEN.13346,Taita Taveta,2000-07,7.25,2000-07-01
KEN.13347,Samburu,2000-07,17.42,2000-07-01
KEN.1335,Migori,2000-07,12.76,2000-07-01
KEN.1336,Nakuru,2000-07,96.51,2000-07-01
KEN.1337,Garissa,2000-07,7.33,2000-07-01
KEN.1338,Mandera,2000-07,5.18,2000-07-01
KEN.1339,Baringo,2000-07,129.92,2000-07-01
KEN.1331,Uasin Gishu,2000-08,349.58,2000-08-01
KEN.13310,Kisii,2000-08,39.11,2000-08-01
KEN.13311,Bomet,2000-08,39.04,2000-08-01
KEN.13312,Nyamira,2000-08,59.94,2000-08-01
KEN.13313,Busia,2000-08,76.51,2000-08-01
KEN.13314,Bungoma,2000-08,287.88,2000-08-01
KEN.13315,Tana River,2000-08,11.84,2000-08-01
KEN.13316,Kakamega,2000-08,112.9,2000-08-01
KEN.13317,Meru,2000-08,40.9,2000-08-01
KEN.13318,Mombasa,2000-08,70.38,2000-08-01
KEN.13319,Trans Nzoia,2000-08,505.62,2000-08-01
KEN.1332,Kericho,2000-08,123.58,2000-08-01
KEN.13320,Nairobi,2000-08,14.69,2000-08-01
KEN.13321,Wajir,2000-08,4.57,2000-08-01
KEN.13322,Vihiga,2000-08,77.62,2000-08-01
KEN.13323,Narok,2000-08,16.29,2000-08-01
KEN.13324,Embu,2000-08,27.46,2000-08-01
KEN.13325,Kilifi,2000-08,36.93,2000-08-01
KEN.13326,Murang'a,2000-08,40.88,2000-08-01
KEN.13327,Kiambu,2000-08,27.38,2000-08-01
KEN.13328,Kirinyaga,2000-08,53.45,2000-08-01
KEN.13329,Homa Bay,2000-08,72.62,2000-08-01
KEN.1333,Nandi,2000-08,161.55,2000-08-01
KEN.13330,Isiolo,2000-08,2.06,2000-08-01
KEN.13331,West Pokot,2000-08,550.0,2000-08-01
KEN.13332,Makueni,2000-08,5.54,2000-08-01
KEN.13333,Kajiado,2000-08,12.93,2000-08-01
KEN.13334,Machakos,2000-08,7.99,2000-08-01
KEN.13335,Elgeyo-Marakwet,2000-08,1006.61,2000-08-01
KEN.13336,Nyeri,2000-08,72.3,2000-08-01
KEN.13337,Kwale,2000-08,51.99,2000-08-01
KEN.13338,Nyandarua,2000-08,114.54,2000-08-01
KEN.13339,Kisumu,2000-08,71.98,2000-08-01
KEN.1334,Siaya,2000-08,85.99,2000-08-01
KEN.13340,Kitui,2000-08,3.75,2000-08-01
KEN.13341,Laikipia,2000-08,87.75,2000-08-01
KEN.13342,Marsabit,2000-08,6.69,2000-08-01
KEN.13343,Lamu,2000-08,34.97,2000-08-01
KEN.13344,Turkana,2000-08,69.58,2000-08-01
KEN.13345,Tharaka-Nithi,2000-08,33.43,2000-08-01
KEN.13346,Taita Taveta,2000-08,13.54,2000-08-01
KEN.13347,Samburu,2000-08,38.05,2000-08-01
KEN.1335,Migori,2000-08,24.95,2000-08-01
KEN.1336,Nakuru,2000-08,82.07,2000-08-01
KEN.1337,Garissa,2000-08,9.68,2000-08-01
KEN.1338,Mandera,2000-08,3.39,2000-08-01
KEN.1339,Baringo,2000-08,202.59,2000-08-01
KEN.1331,Uasin Gishu,2000-09,272.8,2000-09-01
KEN.13310,Kisii,2000-09,72.88,2000-09-01
KEN.13311,Bomet,2000-09,98.69,2000-09-01
KEN.13312,Nyamira,2000-09,97.24,2000-09-01
KEN.13313,Busia,2000-09,98.42,2000-09-01
KEN.13314,Bungoma,2000-09,196.89,2000-09-01
KEN.13315,Tana River,2000-09,14.66,2000-09-01
KEN.13316,Kakamega,2000-09,126.74,2000-09-01
KEN.13317,Meru,2000-09,25.52,2000-09-01
KEN.13318,Mombasa,2000-09,54.23,2000-09-01
KEN.13319,Trans Nzoia,2000-09,347.51,2000-09-01
KEN.1332,Kericho,2000-09,196.23,2000-09-01
KEN.13320,Nairobi,2000-09,9.49,2000-09-01
KEN.13321,Wajir,2000-09,9.3,2000-09-01
